,Generated Text,Actual Text
611,의 송가인 사랑에 보답하기 위해 해양수산부는 송가인과 잎새주에 대한 당선을 위해 2020년 새해 한정판으로 송가인 잎새주 500만 병을 출시한다.,보해양조(대표이사 임지선)는 잎새주의 새로운 모델인 송가인에 대한 소비자들의 뜨거운 관심에 부응하기 위해 2020년 새해 한정판으로 제품 후면 라벨에 붉은색 한복을 입은 송가인 씨의 사진과 함께 ‘2020년 새해 좋은 일만 가득 하시어라’라는 메시지가 담긴 '송가인 잎새주' 500만 병을 출시한다.
612,"없는 광주 음식물 쓰레기 처리 시설이 잇따라 고장 나면서 시민들이 불편을 겪고 있는데, 광주환경공단이 운영하는 2개의 공공처리 시설(제1·2음식물 자원화 시설)이 떠맡게 되었지만, 제2 음식물 자원화 시설에 문제가 생기면서 과부하 증상을 보인 처리 시설을 다음 달 6일까지 정상화가 어려워 시민들의 의식 개선과 실천이 무엇보다 중요하다는 말한다.",음식물 쓰레기를 처리하던 한 민간 업체에서 불이 나 시설 가동이 중단되면서 각 자치구가 대책을 추진하고 있지만 당분간 쓰레기가 제때 수거되지 않아 불편할 것으로 예상되므로 성숙한 시민의식을 발휘하여 문제를 극복했으면 한다.
613,"중국이 농업 기반 여건의 악화와 고령화에 대비하기 위해 공동 방제단을 운영, 노동력 부족 문제 해결과 경쟁력 갖춘 청년 농업인을 육성하기 위한 사업인 드론활용 네잎클로버 방제단 운영 사업이 올해 벼·콩 병해충 방제분야에서 활발한 모습을 보이며 고령화된 농촌에 큰 도움이 될 것으로 보인다.",안동시농업기술센터는 안동시 4-H회원을 중심으로 드론 활용 네잎클로버 방제단에게 드론 조종사 양성 교육을 지원하고 있으며 방제단은 노동력 부족 문제 해결과 경쟁력 갖춘 청년 농업인을 육성하기 위한 단체이다.
614,국으로부터 재원을 지원받아 중소지방미 개도국 경제발전을 지원하는 미주개발은행은 6월27일 서울 중구 프라자 호텔에서 한-IDB 공동 환경역량강화 세미나를 개최하여 중남미 국가들의 환경 분야 역량 강화와 국내기업들의 중남미 시장진출을 모색할 예정이다.,"미주 최대 지역개발 금융기구로 중남미 개도국의 경제발전을 지원하는 미주 개발은행과 한국 환경산업 기술원이 6월 27일 프라자호텔에서 ‘환경역량강화 세미나’를 개최, 중남미 정부 관계자와 국내 기업의 네트워크 구축을 지원하여 중남미 환경시장에 진출할 예정이다."
615,강소농 경영체 간 공감대 형성과 역량 강화를 위해 매년 열리는 이벤트인 2020 전국 강소농 자율 모임체 우수사례 경진대회에서 강원도의 '화천 농부들'을 비롯해 각 도에서 8팀이 참가한 가운데 '화천 농부들'이 전국 최고의 강소농으로 선정됐다.,"강원 화천지역 강소농 자율 모임체인 '화천 농부들'이 지난 20일부터 23일까지 서울 코엑스에서 열린 2020 전국 강소농 자율 모임체 우수사례 경진대회에서 도 대표로 참가해, 최우수상을 받았는데 2017년, 10명의, 회원들로 결성되어 이미 지역에서는 활발한 활동을 벌여 미래 농업의 새로운 모델을 제시했다는 평을 듣고 농업회사법인으로 전환하여 올해, '찾아가는 금요 장터', '강원도 DMZ 평화생태 장터' 등 화천 이외의 지역에서도 면모를 유감없이 발휘하고 있다."
616,의 역사와 자주요의 8천년이 넘는 역사와 함께 중국 도자사 안에서 자주요 도자가 차지하는 위치를 살펴봄으로써 전시의 이해를 높일 수 있는 중국 자주요 도자 명품전’ 연계 특별강연회가 20일 오후 2시 국립광주박물관 교육관 대강당에서 열린다.,국립광주박물관에서 최근 진행 중인 ‘중국 자주요 도자 명품전-흑백의 향연’ 연계 특별강연회를 ‘자주요 도자 명품전’의 이해를 높이기 위한 ‘중국 도자의 역사와 자주요’ 주제로 중국 도자기의 8천년이 넘는 역사와 중국 도자사 안에 자주요 도자의 위치를 알아보며 전시 이해에 도움을 줄 예정이다.
617,"산양이 종복원사업을 추진 중인 환경부의 포근한 조사 용역에 대한 지침을 내려 울진지역 산양보호사업이 재추진될 것으로 보이는 가운데, 울진군은 부지 제공을 조건으로 국립멸종위기종복원센터 분소 건립 등에 대해 환경부의 문을 두드렸다.",최근 환경부가 울진·강원 삼척지역 산양 실태 조사 용역에 대한 지침을 내림에 따라 지난 14일 대구환경청과 국립멸종위기종복원센터 관계자들이 울진을 찾는 등 울진지역 산양보호사업이 재추진될 전망이다.
618,주거 가능 상품으로 관광단지를 대표하는 최고급 시설인 오시리아 관광단지 유일의 주거 가능 상품인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아 관광단지 유일의 주거 시설인 오시리아,KCC건설이 공급하는 '오시리아 스위첸 마티에'가 자금 부담을 덜어줄 1차 계약금 1천만원 정액제와 중도금(60%) 전액 무이자 혜택을 제공하는 등 계약자를 위한 다양한 혜택을 제공하면서 잔여 세대의 선착순 계약을 진행하고 있다
619,대한 맞춤형 관리방안을 제공하는 서울시는 전자설문 방식과 하수도 불편 지역 주민설문으로 나누어 다음달 1일부터 7일까지 시 전역을 대상으로 한 전자설문 방식과 하수도 불편 지역의 주민설문으로 나눠 진행할 예정이다.,서울시는 하수도 사업방향에 대한 시민들의 관심도를 조사하기 위해 다음달 1일~7일 시민인식조사를 수행하고 이를 통해 시민 홍보 교육 강화와 시설혐오도 저감 및 만족도 향상 감지와 더불어 '하수도 정책구상 및 이행로드맵'의 실행 우선순위 선정할 것이라 밝혔다.
620,"유익자를 배출한 혐미숙 박사(한국웃음행복아카데미원장)는 지난 14일 계룡대 근무지원단 장병 및 군무원을 대상으로 웃음행복 초빙강연회를 열었으며, 이 강연은 더 많은 장병들에게 웃음과 행복을 전했다.",웃음행복강사 황미숙 박사가 14일에 다시 한 번 계룡대를 방문해 '밝고 활기찬 군 생활을 위해 활짝 웃자'라는 주제로 웃음행복 초빙강연회를 진행하였으며 장병들의 큰 호응을 얻어 인기 강좌로 자리매김할 것으로 예상된다.
621,"그룹 문 대통령이 23~24일 동안 제8차 한·중·일 정상회의에 참석하여 중국·일본 정상들과 릴레이 회담을 가지는 가운데, 문 대통령이 중국의 한한령과 일본의 수출규제 보복 조치를 완벽하게 해결할 수 있을지 귀추가 주목된다.","문재인 대통령은 23,24일 양일에 걸쳐 제8차 한,중,일 정상회의에 참석하게되며, 이를 두고 중국의 한한령, 일본의 수출규제 조치 등 양국 간 문제들을 해결하는 성과를 도출할 지에 관심이 쏠리고 있다."
622,를 위한 사장수업을 바탕으로 여성 CEO로서의 삶과 애로를 극복한 경험 등을 나누는 헤어웨어 전문기업 씨크릿우먼의 강연이 '제29회 창업여풍 프로포즈'에서 지난 26일 김영휴 대표가 강연을 했다고 28일 밝혔다.,"지난 26일 헤어웨어 전문기업 씨크릿우먼 김영휴 대표가 '제29회 창업여풍 프로포즈'에서 '아무도 알려주지 않은 김영휴의 사장수업'이라는 주제로 강연을 하였으며, 여성 CEO가 겪는 고민에 대한 질의응답 시간도 가져 창업에 어려움이 있거나, 기업 경영에 문제가 있는 여성들에게 도움을 주는 강연을 열었다."
623,"인물 김인겸 선생의 업적을 기리는 기념행사가 20일 공주시의 역사인물 김인겸 선생의 묘와 일동장유가의 답사를 통해 퇴석 김인겸 선생의 이행여부를 논의했으며, 향후 지속적으로 콘텐츠를 연구 및 발굴해 지역 축제에 활용할 계획이라고 밝혔다.","공주시가 20일 현장답사 및 학술 세미나를 열어 5월의 역사 인물로 정한 ‘퇴석 김인겸’ 선생의 업적을 기리고, 생가복원과 기념관 건립 등의 의견도 나누었다."
624,택시 시장시장 진출 13년 만에 누적 2만6천여대의 택시를 판매 기록을 세운 현대자동차는 싱가포르 운수기업인 컴포트 델그로사와 택시 공급 계약을 체결하고 내년까지 총 2천대의 아이오닉 하이브리드 택시를 공급한다고 24일 밝혔다.,"현대차는 싱가포르 최대 운수사업 그룹으로 싱가포르 택시의 60%를 보유하고 있는 컴포트 델그로사와 총 2천대의 아이오닉 하이브리드 택시 공급 계약을 맺고 올 연말까지 1천500대, 내년 상반기까지 500대를 공급하기로 했다."
625,"작가가 지난 25일, '제11회 사 높은숲 에코힐링 체험행사' 북콘서트에서 제주의 꽃'이야기를 주로 꺼내며, ""제주도 사진일기II""에서 사 종합길의 산수국 이야기를 소개할 예정이다.",정년퇴직 후 제주에서 사진을 찍고 일기를 쓰며 사는 작가 강경식 씨가 지난 25일 '제11회 사려니숲 에코힐링 체험행사' 북 콘서트에서 제주에서 동백꽃의 진가를 발견했음을 고백했다.
626,군 부귀면 주민자치위원회가 전국 총 402개 주민자치위원회에서 응모하여 최근 제18회 전국주민자치 박람회 1차 심사에 통과하여 전국에 잔잔한 자치의 희망을 보여주고 있다.,진안군 부귀면 주민자치위원회가 면민들이 자주 이용하는 거석공원을 직접 관리하면서 행정으로부터 받은 인건비를 다시 자치사업 예산으로 편성해 주민들의 삶의 질 향상에 기여한 점을 높이 평가 받아 전북에서 유일하게 제 18회 전국주민자치 박람회 1차 심사에 선정되었다.
627,"경제 활성화에 중추적 역할을 수행하는 기업체 대표 등 경제인 40여 명과 구리시경제인연합회가 상생하는 구리 지역경제활성화사업 공동 협력을 위한 양해각서(MOU)를 체결하여 구리사랑카드(지역화폐) 홍보, 신규 회원 위촉장 수여 순으로 진행되었다.","구리시는 28일 기업체 대표 등 경제인 40여 명과 안승남 시장, 박석윤 시의회 의장이 참석한 가운데 구리 지역경제활성화사업 공동 협력을 위한 양해각서(MOU)를 체결했으며 안승남 시장은 지역화폐 구리사랑카드를 적극적으로 홍보하고 사용해 힘을 합쳐 어려운 경제를 헤쳐 나갈 수 있는 계기가 됐으면 한다고 말했다."
628,면에서는 지난 26일 삼성전자가 이례적으로 '어닝쇼크'를 고백한 것을 두고 이번 D램 불량 문제와 관련된 것 아니냐는 추측이 있었으나 삼성전자는 실적과는 무관하다고 하며 상반기에 문제가 발생했던 제품에서 불량이 나왔다는 점에서 제품 신뢰도에 타격을 줄 수는 있다고 전했다.,"반도체업계 관계자에 최근 삼성전자가 아마존에 공급하는 서버용 1세대 10나노미터(1x nm) D램에서 불량이 발생한 것으로 확인됐으며, 지난 상반기에 이어 또다시 불량이 발생한 점에서 제품 신뢰도가 하락할 것으로 보인다."
629,"사회공헌일자리 등을 추진 중에 있는 경기 남양주시는 시민통합 복지비전 실천계획을 '정약용 케어'로 명명하고 사회적 약자 배려, 공정한 서비스, 인프라 복지를 구축하는 3대 핵심가치로 세부 실행계획을 추진한다고 26일 밝혔다.","남양주시는 정약용 선생의 사회 복지 사상을 계승해 사회적 약자 배려, 공정산 서비스, 인프라 복지 구축을 3대 핵심가치로 구성한 시민통합 복지비전 '정약용 케어'의 세부 실행계획을 추진한다고 26일 발표했다."
630,"앞두고인 닉퓨리가 90년대를 배경으로 대기하고 있는 가운데 2, 9번째 닉퓨리를 연기하는 사무엘 L. 잭슨은 기대감을 더하고 있으며 3월 7일(목) 개봉한다.",3월 7일 개봉을 앞 둔 마블 시네마틱 유니버스(MCU)의 21번째 작품 '캡틴 마블'이 MCU 사상 가장 앞선 90년대를 배경으로 만들어져 많은 추측과 화제를 불러일으키고 있다.
631,"자연환경관광부와 협약을 체결하고 2020년까지 10년간 몽골 튜브아이막 에르덴솜 지역 10만m2 면적에 10만 그루를 심어 수원시민의 숲을 조성하기로 했는데, 식재된 수종은 소나무, 포플러,버드나무,비술나무,우흐린누드, 차차르간 등이며 시 관계자는 수원시민의 숲은 사회적 환경문제 해결을 위한 수원형 공적개발원조사업의 모범 사례가 될 것으로 기대한다고 말했다.",수원시는 몽골 '수원시민의 숲'에 9년간 10만 그루의 나무를 심는 등 성과를 보인 사막화 방지 지원사업의 후속 정책 시행 방침을 밝히며 수원형 공적개발원조사업의 모범 사례가 될 것이란 기대를 내비쳤다.
632,"건강기능식품 브랜드 Swisse(스위스)가 예비치의 건강한 임신과 출산을 위한 'Family Planning 라인' 3종과 아이의 생애 첫 1,000일간을 위한 'Infant Nutr체계 라인' 3종으로 구성하여 구성된 신제품 멀티비타민 '얼티네이탈(U 2017년도 유니세프(UNICEF)을 출시하고, 이를 기념하는 프로모션을 함께 진행한다고 밝혔다.","호주 건강기능식품 브랜드 Swisse가 예비 부모의 건강한 임신과 출산을 위한 신제품 멀티비타민을 출시하고 이를 기념하는 프로모션을 함께 진행하는데 이는 오메가3, 칼슘, 마그네슘 등이 함유되어 임신 준비기부터 수유기까지 아기와 엄마를 위한 영양을 제공한다고 한다."
633,"무역분쟁과 일본 수출규제 등으로 중국, 일본, 미국 등 수출이 하락한 탓에 한국 수출이 지난해 12월 이후 10개월 연속 내리막길을 걷고 있는 상황에서 산업통상자원부는 지난달 수출액(통관 기준)은 447억1200만 달러로 전년 동기보다 11.7% 감소했다.","1일 산업통상자원부가 발표한 '2019년 9월 수출입동향'에 따르면, 미중 무역분쟁과 일본 수출규제 등으로 지난달 수출액이 전년 동기보다 11.7% 감소해 지난해부터 10개월 연속 하락 중인 것으로 나타났다."
634,"교수연구비 연구 사업 지원을 받아 추진된 인하대는 고분자공학과 첨단소재 연구실에서 발표한 비접촉식 소프트로봇 제어에 대한 내용을 다룬 리뷰 논문이 최근 국제학술지 'Materia 가장 큰 열려서, 기계적, 전자기적 이방성을 가진 비등방성 재료를 이용한 소프트로봇 연구의 최신 동향을 담고 있다고 19일 발표했다.",지난 19일 인하대학교는 국제학술지 Materials 표지 논문에 고분자공학과 첨단소재 연구실의 리뷰 논문이 선정되었으며 소프트 로봇의 무선 제어 분야와 작동하는 원리 소재는 무엇인지를 정리 요약해 추후 해결해야할 문제점과 연구방향에 대한 로드맵을 제시했다.
635,그룹이 추석을 앞두고 현대차·기아차·현대모비스·현대제철 등 4개 회사와 협력사 3000여 곳에 협력사 납품대금 1조 4181억원을 조기 지급하여 상생 경영활동에 나선다고 3일 밝혔다.,"회사 측은 ""명절 전 협력사들의 자금 소요가 일시적으로 집중되는데 따른 부담 해소에 도움을 주기 위한 차원""으로, 현대차그룹은 협력사 납품대금 1조 4181억원을 조기 지급할 계획이라고 3일 밝히며, 추석을 앞두고 상생 경영활동에 나선다."
636,"3당 교섭단체는 3일 원내수석부대표 회동에 이어 4일 원내대표 회동을 통해 국회 정상화 작업에 본격적으로 착수하며 이번주 내 3월 임시국회에 합의를 도출할 경우 오는 11일부터 교섭단체 대표연설, 14일부터 대정부질문 등 국회 일정이 시작할 것으로 예상된다.",북미정상회담 등 정치권의 굵직한 이벤트가 끝나며 3월 국회 정상화 여부에 이목이 쏠리는 가운데 여야3당 교섭단체는 국회 정상화 작업에 본격적으로 착수하며 이번주 3월 임시국회에 합의를 도출할 경우 오는 11일 부터 교섭단체 대표연설을 시작으로 14일 대정부 질문 등 국회일정이 시작할 것으로 예상된다.
637,무역협상 재개에 대한 기대감과 홍콩의 송환법 철폐 등 국내 증시를 둘러싼 불확실성이 일부 해소되는 모습을 보이므로 코스피가 기관 매수세에 힘입어 2030선을 회복했으나 전문가들은 추세적 상승이 불투명한 만큼 여전히 종목별 대응을 권하고 있다.,"코스피가 2030선을 회복했으나 10월 예정된 미중 무역협상에서 대타협이 쉽지 않을것으로 보이며 경기 침체에 대한 우려, 홍콩 시위도 아직 진행 중이라는 점을 이유로 추세 상승이 어려울것으로 예상하며 전문가들은 종목별 대응을 추천하고 있다."
638,"라피옹 파티셰는 프랑스 디저트를 제대로 맛보기 위해선 여유 있는 태도를 가져야 한다고 강조했고, 라피옹 파티셰는 최근 독특한 수플레를 개발, '부풀다'란 뜻의 프랑스 원산지 코냑 '그랑마니에르'를 넣은 수플레다.",8일 '피에르 가니에르 서울'에서 만났던 디저트 책임자인 라피옹 파티셰는 샴페인을 곁들여도 좋은 프랑스의 디저트는 여유 있는 태도로 즐겨야 제대로 맛을 볼 수 있다 말했다.
639,"설문조사에 6억원을 주고 조은의 상가를 분양받고, 수익을 보장한다는 권유에 추가 투자를 해 피해를 봤다고 주장하며 문 대통령에게 요구하는 편지를 작성해 제출했다.",조은D&C 부실 사태로 투자 손실을 본 피해자 모임인 '개미군단'은 양산시 문재인 대통령 사저 앞에서 단식 투쟁을 하며 청와대에 문제 해결을 촉구했으며 경찰은 관련자의 조속한 구속수사를 약속했다.
640,기업 SK네트웍스가 자사의 렌터카 사업을 AJ렌터카로 현물 출자하는 '렌터카 사업 양도' 안건이 가결되면서 통합법인 출범 작업이 마무리 단계에 이르렀다.,"SK네트웍스가 렌터카 사업을 AJ렌트카로 양도, 통합법인 출범 작업을 연내 마무리할 계획이며 'SK렌트카'라는 단일 브랜드로 사업을 전개할것으로 확정되었다."
641,"지방산림청, 임업진흥원 소나무재선충병 모니터링본부와 합동으로 발생구역 인근에 소나무 4본이 재선충병에 감염된 것으로 확인되었으며, 이에 충남도 산림자원과장은 피해확산을 막기 위해 지속적인 예찰과 신속한 방제를 추진할 방침이라고 말했다.","충남도 산림자원연구소는 지난달 25일 충남도 태안군 안면읍 정당리 1311-34번지 외 2필지에서 예찰활동을 통해 발견한 고사목을 시료 조사하여 1차 감염 판정을 내렸고, 연이어 조사한 국립산림과학원의 결과에 따르면 총 소나무 4본이 감염된 것으로 최종 확인되었다."
642,"들의 성공적인 운영을 도모하기 위해 경기도가 운영 중인 마을 노무사제 및 노동권익센터의 기능을 활성화하고, 노동상담의 체계적 관리체계 및 사례 관리를 위해 내년도 예산에 2억5천만 원을 반영하여 '노동상담 데이터베이스(DB) 구축'을 추진한다.","경기도는 현재 운영하고 있는 마을노무사제 및 노동권익센터의 기능을 활성화하고, 노동상담의 체계적 관리체계 및 사례 관리를 위해 내년도 예산에 2억5천만 원을 반영해 ‘노동상담 데이터베이스(DB) 구축’을 추진함으로써 기존 상담사례 활용을 통한 효율적인 상담은 물론이고 허위상담실적 제출을 통한 보조금 부정수급을 원천 차단할 것이라고 8일 밝혔다."
643,"생산량이 늘면서 올해 마늘, 양파 등 밭작물 생산량이 예년보다 크게 증가하여 가격이 폭락으로 농민들이 울상을 짓고 있는 가운데 공급 과잉, 가격 하락으로 농민들의 시름이 깊어지고 있다.","충남도는 올해 마늘, 양파의 작황이 좋아 풍작을 이루고 재배면적이 늘어 공급 과잉에 따른 가격 폭락으로 농민들이 울상을 짓고 있다고 전했다."
644,와 와인병을 들었던 MBC 새 수목 드라마 '더 뱅커'는 28일 대한은행 감사로 승진한 노대호(김상중 분)가 첫 공식 행사인 신임 임원 축하 만찬 현장에 참석한 스틸을 공개하며 단상 앞에 동공지진 유발에 등극했다.,"MBC 새 수목 드라마 '더 뱅커' 측이 28일 대한은행 감사로 승진한 노대호(김상중 분)가 첫 공식 행사인 신임 임원 축하 만찬 현장에 참석한 모습이 담긴 스틸을 공개했는데, 대한은행 신임 임원 축하 현장에서 마이크와 와인병을 든 김상중의 모습은 모든 임원들의 시선을 집중시키고 있으며, 단상 앞 그대로 굳어버린 유동근과 걱정스러운 표정의 채시라, 자리에서 벌떡 일어난 안내상 등 동공지진과 분노로 아수라장이 된 현장 분위기가 시선을 강탈한다."
645,"섭 광주시장은 현재 2·28 민주운동은 1960년 2월 28일 대구지역 8개 고교 재학생 등 1천200여 명이 5·18에 반대하는 민주화운동으로 증했으나, 현재 2·28 민주운동은 대전의 2·28과 맞닿아 달빛동맹으로 이어지도록 연대 협력을 더욱 강화해 달라고 당부했다.","현재 대구에 518번 버스가 운행 중인 가운데, 26일 이용섭 광주시장은 확대간부회의에서 ‘대구 2·28 민주운동’을 기념하는 228번 시내버스 노선 운영을 검토 요청하면서 광주의 5·18이 대구의 2·28과 맞닿아 ‘달빛동맹’으로 이어지도록 연대 협력 강화를 당부했다."
646,"보험업계의 과다한 사업비와 모집 수수료가 불완전 판매를 유발하고 보험료 인상으로 이어진다는 지적이 꾸준히 제기되자 보험대리점(GA)업계가 금융위원회의 모집 수수료 개편안에 반대하고 나선 가운데 GA협회 측은 보험사로부터 받는 수수료 안에 소속 설계사 수수료 외에 운영에 필요한 임차료, 전산 설비, 법률비용 등 추가 경비까지 포함해야 하므로 차이를 인정해달라는 것이다.",보험업계의 모집 수수료가 보험료 인상으로 이어진다는 지적에 따라 금융위는 첫해 수수료를 특별수당을 포함해 1200%로 제한한 가운데 GA업계가 금융위원회의 모집 수수료 개편안에 반대하고 나섰다.
647,"리그 최다 북한 여자축구 대표팀이 오는 7월 고양종합운동장에서 개최될 예정이며, 판매 선수 14개 중 한 곳을 에이스 위주로 선발할 계획이며 선수들은 스마트폰을 가지고 '고양'을 새긴 유니폼을 입을 예정이다.","고양시는 시가 후원하고 한국여자축구연맹이 주최하며 남북체육교류협회가 주관하는 한국, 북한, 중국, 일본 4개국이 참가하는 'U-18국제여자축구 교류전'이 고양종합운동장에서 개최 예정이라고 16일 밝혔으며, 북한은 U-17여자월드컵 출전 선수가 중심인 것으로 알려졌다."
648,"들로 아마존을 상대로 제기한 손해배상 청구소송에서 미국 연방항소법원 판결이 나왔고, 이에 대해 더 큰 이유는 그동안 다른 법원들이 아마존이라는 '시장'에서 제품을 구매했으나 문제가 생길 경우 시장에 입점해 있는 판매자에게 직접 책임을 물어야 한다고 판결해 왔다며 이런 판결을 하급심으로 다시 돌려보냈으며, 그 결과 아마존의 손해배상 범위가 결정될 전망이다.","필라델피아 제3항소법원은 3일 오전(현지시간) 아마존을 통해 물품을 구입한 소비자의 강아지가 제품 불량으로 실명한 사건에 대해 아마존에 손해배상 책임을 인정한 판결을 내려, 그 간 상품 판매자에게 직접 책임을 물어야 한다는 판결과 결이 다르다는 점에서 화제가 되고 있다."
649,전통시장들이 광주의 필수여행코스로 불리는 서구 양동시장에서 추석 명절을 앞두고 변화와 혁신을 토대로 새롭게 활력을 불어 넣고 있다.,대형마트 등에 밀려 위기에 직면했던 전통시장들이 추석을 앞두고 변화와 혁신을 토대로 지역 ‘핫플레이스’로 발돋움하고하고 추석 특수 기대감이 살아 있는 모습 등 새로운 활력을 불어 넣고 있다.
650,"자연인 아시아를 높이기 위해 유두석 전남 장성군수는 공직자의 법령 해석과 보고서 작성 등, 자기 업무에 대한 연찬을 거듭해야한다고 강조하며 업무 전반에 걸쳐 합리적인 의심을 지녀야 하며 담당자, 담당, 과장이 충분히 검토하여 행정의 오류가 없도록 추진해야한다고 덧붙였다.",오는 8일 유두석 전남 장성군수는 장성군 6급 이상 공직자 250명을 대상으로 자기 업무에 대한 연찬을 거듭해야하며 행정의 오류가 없도록 할 것을 강조했다.
651,"중심도시 조성사업의 현안 논의기구가 없어 사업추진을 위한 국비 확보 등에 어려움을 겪자 개선하기 위해 광주시와 문화체육관광부는 13일 시청 3층 소회의실에서 첫 정책협의회를 개최하고, 문화전당 국가기관으로 유지, 아시아문화중심도시 조성에 관한 특별법 유효기간 연장 등을 건의했다.",광주시와 문화체육관광부는 아시아문화중심도시 조성사업의 현안 논의기구가 없어 사업추진을 위한 국비 확보 등에 어려움을 겪자 이를 개선하기 위해 정책협의회를 구성하고 광산길 확장사업 도로공사 추진과 투자진흥지구 지정 운영사항 등을 설명하는 등 아시아문화중심도시 조성사업 실효성 제고와 국립아시아문화전당 활성화 모색 등을 위한 첫 정책협의회를 개최했다.
652,"의 일자리 발굴과 지역 고용률 향상을 위해 인천시장 직속 일자리위원회가 다음달 13일을 목표로 위원 구성을 위한 절차를 밟을 예정이며, 4명의 위원들이 이 중 호선된 1명을 시장과 공동위원장으로 임명할 예정이다.","인천시는 양질의 일자리 발굴과 지역 고용률 향상을 위해 기업, 고용, 청년, 복지, 사회적 경제 등 5개 분과위원회를 인천시장 직속으로 구성해 다음달 출범할 예정이며 앞으로 일자리 로드맵 수립과 공공 일자리 창출등의 중점과제를 수행할 계획이다."
653,"대한 의견을 나누어온 대구시 주민자치회는 지난달 31일에 열린 제3차 정기총회에서 지방분권시대 주민자치회 역할의 중요성을 강조하고, 시민들의 다양한 목소리를 적극 반영하겠다고 밝혔다.",지역 현안에 시민 의견 반영 역할을 하는 대구시 주민자치회는 지난달 31일 대구텍스타일콤플렉스(동구 봉무동)에서 권영진 대구시장이 참석한 ‘제3차 정기총회’를 열었으며 권 시장은 지방분권시대 주민자치회 역할의 중요성을 말했다.
654,아이폰 이용자들이 아이폰 교통카드를 사용할 수 있었던 가운데 애플의 아이폰 운영체제 'NFC'가 20일 새 기능을 업데이트해 아이폰용 모바일 결제 서비스가 활성화될 전망이다.,애플이 20일 아이폰 운영체제 iOS13 버전에서 근거리무선통신(NFC) 접근 권한을 외부에 개방하기로 변경함에 따라 국내에서 애플 아이폰 NFC를 활용한 교통카드 서비스를 만들고 사용할 수 있게 됐다.
655,기업 풀무원다논은 전라북도 및 무주군과 22일 전라북도청 도지사실에서 풀무원다논의 무주 공장 라인 증설을 위해 상호협력 체제를 구축하는 양해각서(MOU)를 체결하여 향후 무주 지역 신규 고용인원을 확보해 무주군을 비롯한 전라북도 지역경제 활성화 및 상생발전에 이바지할 예정이다.,"22일 풀무원다논은 정희련 대표 및 임직원과 전북도지사, 무주군수 및 관계자들이 참여하여 풀무원다논의 무주 공장 라인 증설과 지역경제 활성화를 위해 상호협력 체제를 구성하는 양해각서를 체결하여 전라북도 무주군에 위치한 제 1농공단지 부지 내 풀무원다논 생산 공장을 증축할 계획이라고 밝혔다."
656,"등락률 1위를 차지한 이마트종목의 이시간 등락률은 현재 +2.80%이며, 백화점과일반상점업종 내 상위권을 차지하고 있는 종목들은 등락률 1위를 차지한 이마트종목의 이시간 등락률은 현재 +2.80%이다.","백화점과일반상점업종 내 등락률 상위권을 차지하고 있는 상위종목을 순서대로 살펴보면, 1위부터 이마트종목, 현대백화점종목 등으로 이어진다."
657,"정치권인 배용주 경찰청 수사국장이 서울지방경찰청장을 승진 및 전시하는 등 경찰 치안정감 승진·전보인사를 단행했으며, 치안감 승진 및 치안감 직위 직무대리 인사도 함께 했다.","정부는 1일 이용표 부산지방경찰청장을 서울지방경찰청장으로 전보·내정하는 등 경찰 치안정감 승진·전보인사를 단행하여 치안정감은 경찰 조직 내 6명으로, 차기 경찰청장 후보군으로 정부는 이날 치안감 승진 및 치안감 직위 직무대리 인사도 함께 했다."
658,"육상부 송유진 선수 등이 제48회 전국종별육상경기선수권대회에서 금 3개, 은 2개, 동 1개를 획득하였으며 손상영 감독은 "" 훈련과 대회출전에 최선을 다할 수 있도록 지원해준 체육지원팀과 경산시체육회, 운동부에 감사의 인사를 전한다""고 말했다.","영남대학교 육상부가 제48회 전국종별육상경기선수권대회에서 송유진 선수, 김명지 선수 등이 참여하여 금 3개, 은 2개, 동 1개를 획득하며 최강자임을 입증했다."
659,들의 실종 방지 및 신속한 발견 시 신속한 발견을 위해 가까운 경찰관서 또는 안전드림 홈페이지(앱 포함)에서 아동의 지문과 신상정보를 등록해 실종 시 활용하는 제도인 'KB Youver Youth 적금' 가입 고객에게 우대이율을 KB국민은행이 제공할 예정이다.,KB국민은행은 서울경찰청과 공동으로 자녀의 지문을 등록하고 경찰서장이 발급한 사전신고증을 제출하는 'KB Young Youth 적금' 가입 고객에게 연 0.1%포인트의 우대이율을 제공한다고 밝혔는데 KB 관계자는 서울경찰청과의 협업을 통해 실종아동 방지에 대한 사회적 관심과 지문 사전등록률이 개선되기를 바란다고 말했다.
