,Generated Text,Actual Text
434,4일 1억 뷰를 달성하며 대중의 뜨거운 관심을 받고 있는 방탄소년단(BTS) 멤버 제이홉의 ‘치킨누들수프’ 커버댄스에 도전한 광주 시민들의 영상이 28일 광주광역시 공식 유튜브 ‘빛튜브’를 통해 공개됐다.,"광주시는 공식 유튜브 ‘빛튜브’를 활성화하기 위해 충장로·금남로를 시작으로 광주 대표 명소에서 촬영하고 제이홉 모교인 국제고 후배, 빛고을노인건강타운 회원, 지역 국악인, 2019년도 광주시 신규 공무원 등 다양한 시민들이 참여한 방탄소년단(BTS) 멤버 제이홉의 ‘치킨누들수프’ 커버댄스 영상을 공개한다."
435,"과 경남교육청은 최근 동계방학 해외 프로그램에 선발된 학생 300여명이 참석한 가운데 단기 및 장기 어학연수, 테마별 해외체험 등으로 구성된 ‘2019 동계 글로벌 인재육성 프로젝트 발대식’을 개최했다.","경일대는 '2019 동계 글로벌 인재육성 프로젝트 발대식'을 개최하여 동계방학 해외 프로그램에 선발된 학생 100여명이 해외기업 탐방, 글로벌 현장실습 등으로 구성된 테마별 해외체험을 하며 지구촌 곳곳을 다닐 예정이다"
436,"주제너셈종목이 반도체와반도체장비업종 내 상승종목들 중 1위를 차지하고 있으며, 2위를 차지한 이시간 등락률은 +6.20%로 2위를 달리고 있다.","반도체와반도체장비업종 내 상위권 종목들 가운데, 제너셈은 등락률+6.20%로 1위를 차지했으며 큐에스아이와 에스모머티리얼즈의 등락률은 각각 +5.80%, +5.35%로 뒤를 이었다."
437,기준 감소한 진천군은 최근 인구 증가세를 가속화하기 위해 지역발전의 척도로 '진천군 인구늘리기 시책 지원 조례'를 개정하여 관내 소재 공장으로 등록된 기업에게 전입관련 혜택을 제공할 예정이다.,"상주인구 9만명 시대를 눈앞에 두고 있는 진천군이 기업체 직원에 대한 전입 지원금 제공, 기업체에 대한 전입 인센티브 제공 조항을 신설하는 진천군 인구늘리기 시책 지원 조례를 개정하고, 공직자들의 역량을 강화해 체계적인 정책을 시행해 나갈 계획이다."
438,"심사평가원이 심사의뢰를 받아 결과를 수사기관에 통보하고 있는 가운데, 국회 보건복지위원회 장정숙의원이 심평원으로부터 제출받은 자료에 따르면 보험사기 규모가 42.5%로 증가해 2017년 보험사기 피해액은 6.2조원, 지난 5년간 적발금액은 1조4008억원에 달하는 것으로 나타났다.",보험사기를 막기 위한 보험사기방지 특별법 시행 후 수사기관이 심평원에 입원적정성 심사를 신청할 수 있으나 그 기간이 오래 걸리고 증거로 채택될 확률도 적어 무용지물이라는 평가가 나오고 있으며 보험사기 규모와 금액은 점점 증가하고 있다.
439,"회장, 서승환 국토교통부 장관, 방하남 고용노동부 장관, 유진룡 문화체육관광부 장관, 문형표 보건복지부 장관이 뒤를 잇고 있으며, 특정 고교가 내각의 3분의 1이 넘는 국무위원을 배출한 것은 건국 이래 처음이다.",지난달 30일 열린 자유한국당의 부산 집회에서 나경원 원내대표가 문재인 정권하에서 광주일고 출신은 이낙연 총리밖에 없는데도 ‘광주일고 정권’ 운운하면서 비논리적이고 자극적인 선동발언으로 지역감정을 부추기는 것은 우리 정치 수준을 과거로 되돌리는 것이다.
440,"시장이 양산농수산물종합유통센터의 위탁운영자로 최종 선정된 우리마트에 아울렛 매장과 의료, 외식, 놀이 등 다양한 시설들이 들어설 '대형 종합쇼핑물'을 건립하여 양산시민들에게 약속한 '양산과 함께 하는 기업'을 위해 본사와 물류센터 이전공사를 석계2산단에 진행 중이며 앞으로도 지역을 위한 다양한 공헌활동을 계획하고 있다고 밝혔다.","양산농수산물종합유통센터의 위탁운영자로 최종 선정된 우리마트가 총 투자예상금액 1,000억 원이 투입되는 '대형 종합쇼핑몰'을 건립하기로 하여 향후 일자리 창출, 지역경제 활성화 등에도 큰 역할을 할 것으로 예상하고 있다."
441,국립환경과학원와 기상청에 따르면 5일 오전 10시 기준 서울의 1시간 평균 초미세먼지 농도는 145μg/m3를 기록하며 사상 최악의 상황에 치닫자 정부 차원의 대책을 모색하기 위해서 오늘 오후 서울청사에서 노형욱 국무조정실장 주재로 미세먼지 관련 긴급차관회의를 열었다.,"환경부 국립환경과학원와 기상청에 따르면 5일 관측 사상 최악의 초미세먼지(PM-2.5)가 기록했고, 민경욱 한국당 대변인은 이날 논평을 내고 문재인 대통령은 미세먼지를 30% 저감하겠다는 대책을 발표했지만 매년 미세먼지는 늘어 간다고 지적했다."
442,후버 H2E는 스위스 수소 에너지기업 'H2 에너지(H2E)와 설립한 합작법인 현대 하이드로젠 모빌리티(HHM)를 통하여 스위스 지역의 대형 상용차 수요처에 현대차의 수소전기 대형트럭을 공급하고 수소 에너지를 기반으로 한 다양한 사업을 확대하여 유럽 친환경 상용차 시장 공략의 발판을 마련한다고 밝혔다.,현대자동차가 1회 충전 주행거리 약 400km를 목표로 하는 수소 대형트럭으로 유럽 친환경 상용차 시장 공략에 나서며 25일 현지 수소 에너지기업 'H2 에너지'와 합작법인 현대 하이드로젠 모빌리티 출범식을 개최했다고 발표했다.
443,"초기 식중독을 예방하기 위해 경기도는 도내 초·중·고 학교급식소 및 식재료 공급업체 등 2천개소를 대상으로 식중독 예방 합동점검을 실시하며, 이번 점검에서는 식품위생법 위반 여력이 있는 학교 및 업체, 반품 이력이 있는 식재료 공급업체 등을 중심으로 진행된다.","경기도는 최근 3년간 식중독이 발생한 학교를 비롯하여 식품위생법 위반과 반품 이력이 있는곳을 중심으로 15일까지 도내 초·중·고 학교급식소 및 2천개소를 대상으로 합동점검을 실시하고, 납품업체에 대한 위생 점검을 강화하는 한편 제공식품, 비 가열식품 등에 대한 수거 검사를 진행할 것이라고 밝혔다."
444,"교육위원회는 23일 법안소위를 열고 대학 입학금을 축소하고 입시 결정금을 3년으로 일부 변경하는 등을 골자로 한 고등교육법 개정안 등을 의결하여 지난 해 11월부터 '대학·학생·정부 간 입학금 제도 개선 협의체'를 조직하고, 3차 협의체 회의에서의 합의된 것에 이어 2022년까지 입학금을 단계 축소하고, 2023년부터는 전면 폐지하는 내용을 명문화했다.","23일 국회 교육위원회는 법안소위를 열고 2022년까지 입학금을 단계적으로 축소하고, 2023년부터는 전면 폐지하는 내용을 명문화하는 고등교육법 개정안 등을 통과시키고 대학 등록금 분할 납부를 최소 2회 이상 가능하게 하는 법안도 의결했다."
445,"호 관장은 22일 박물관 공감실에서 올해는 '질적 성장'에 주력하여 특별전을 개최하고 제주의 유배문화와 나비, 돌문화 등을 집중 조명하는 특별전을 개최하기로 하였다.","정세호 관장은 22일 박물관 공감실에서 민속자연사박물관이 올해 '광해군'을 비롯한 제주의 유배문화와 나비, 돌문화 등을 집중 조명하는 특별전을 개최의 2019년 업무계획을 발표하며, 세계적인 박물관으로 도약할 수 있도록 더욱 노력하겠다고 밝혔다."
446,"점이 낮은 40대 미만 청약자들은 앞으로 경기도내 인기 지역 신규 아파트를 분양받기가 점점 더 어려워질 전망이며 12일 금융결제원과 도내 부동산업계에 따르면 이달 초 분양한 안양 아르테자이와 안산 e편한세상 초지역 센트럴포레의 평균 청약당첨가점은 각각 59.61점, 59.82점으로 나타났고 청약경쟁은 앞으로도 더 치열해질 전망이다.",청약가점이 낮은 40대 미만 청약자들은 도내 인기 단지들의 평균 당첨가점이 서울보다 더 높아지는데다가 매달 주택청약종합저축에 가입하는 사람이 증가하면서 청약경쟁 또한 치열해질 것으로 예상되면서 앞으로 경기도내 인기 지역 신규 아파트를 분양받기가 점점 더 어려워질 전망이다.
447,"사회복지공동모금회는 31일 KEB하나은행 대전영업부지점에서 적극적인 나눔 실천과 봉사활동을 통해 이웃사랑을 실천한 개인, 기업과 단체에 감사의 마음을 전하는 '2019 나눔실천 유공자 포상식'에서 사랑의 열매 대상을 수상했다.","2019 나눔실천 유공자 포상식에서 적극적인 나눔 실천과 봉사활동을 통해 이웃사랑을 실천한 개인, 기업과 단체에 감사의 마음을 전하는 자리에서 중도일보 한성일 국장이 사랑의 열매 대상을 수상하며 좋은 기사를 쓰는 데 열심히 노력하겠다'며 소감을 전했다."
448,", 시민단체, 학계전문가 등 50여 명이 참석한 가운데 '민·관·산·학 토론회'를 개최하고, 최근 고농도 미세먼지가 빈번하게 나타남에 따라 미세먼지를 줄이고, 삶의 질을 높이기 위한 '미세먼지 저감' 총력전에 나서며, 앞으로 지속적으로 저감방안을 발굴·추진한다는 계획이다.",구미시는 사회적 재난수준에 있는 미세먼지 문제의 해법을 찾기 위해 9일 시청상황실에서 시의원 등 50여명이 참석한 가운데 구미시 미세먼지 발생현황과 원인을 진단하고 대응방안을 마련하기 위한 토론회를 개최하고 미세먼지 저감 총력전에 나서고 정부 국정 운영 5개년계획에 포함된 미세먼지 문제를 해결하고자 대기오염측정망 확충 등 10개분야 46개 과재를 마련해 청정한 구미시를 만들겠다는 계획이다.
449,"년 전남 무안 출생으로 서울고와 성균관대를 졸업하고 30여년 간 증권, 캐피탈, 은행 등 다양한 금융권 경력을 두루 갖춘 임용택 전북은행장이 3연임에 성공하여 JB금융지주 자회사임원후보추천위원회는 지난 14일 차기 전북은행장 최종 후보로 임 행장을 단독 추천한 뒤 지난 17일 연임을 확정 했다고 밝혔다.","JB금융지주 자회사임원후보추천위원회는 전북은행에서 사상 최대 실적을 이룬 임용택 전북은행장을 단독 추천, 2017년 이래 3번째 연임을 확정했다고 말했다."
450,"일보가 1일 오전 수원시 인계동 제이마리스 웨딩홀에서 '2019년 시무식'을 열어, 임완수 회장은 신년사를 통해 ""과학이 존중되는 사회로 가자""를 화두로 정해 과학이 존중되는 사회를 만들어 가기 위해 힘 써주길 바란다""고 전했다.",1일 오전 수원시 제이마리스웨딩홀에서 과학이 존중되는 사회로 가자를 주제로 중부일보 시무식이 열렸는데 임완수 회장은 신년사를 통해 과학이 존중되는 사회를 만들어 국민의 삶의 질을 높이고 국력을 증진시키는 일에 앞장서줄 것을 당부하고 국가 부강의 초석인 과학발전을 위해 과학인재들을 정책적으로 지원하고 육성해야 한다는 뜻을 전했다.
451,"기획예산실장은 2019년도 상반기 신속집행 대상을 7,076억원, 행정안전부 목표인 55.5%이상을 집행할 계획으로 추진에 최선을 다하고 있으며, 이번 회의는 실무적인 차원에서 심도있는 논의를 위해 기획예산실장 주재로 전 부서별 사업담당 계장이 참석하는 자리로써 그 동안 신속집행 추진상황 설명과 부서별 부진한 사업에 대한 원인분석과 향후 대책에 대해 토의했다.",김천시는 지난 19일 시청 2층 회의실에서 2019년도 지방재정 상반기 신속집행을 위한 부서별 추진 점검회의를 갖고 실무적인 차원에서 심도있는 논의를 했으며 사업별 집행상황을 점검하고 추진상황 설명과 부서별 부진한 사업에 대한 원인분석및 향후 대책에 대해 논의했으며 25일에는 부진부서별 보고회를 별도로 갖고 재정집행에 총력을 쏟고 있다.
452,"현안을 넘어 부동산, 정치, 남북 외교관계에까지 목소리를 내온 민주노총은 지금까지 명건하게 평가 받고 있으며 금년 사업계획에는 다음달 3대 분단적폐 청산 선포 투쟁에 나설 예정이다.",민주노총은 22일 홈페이지에 게시한 '2019년 사업계획 및 사업예산 확정 건' 문서를 올렸는데 이를 통해 경제사회노동위원회 참여 안건 등과 3대 분단적폐 청산 선포 투쟁에 나설 것을 밝혔다.
453,년 처음 시작해 올해로 65회를 맞는 역사문화축제인 백제문화제가 국내외인이 참여하여 즐기는 세계적인 축제로 자리매김할 수 있도록 충남도는 '제65회 백제문화제 위촉식'을 갖고 소이현·인교진 부부에게 홍보대사 위촉패를 수여했다.,충남도는 3일 연예계 대표 '사랑꾼 부부' 소이현·인교진을 백제문화제 홍보대사로 위촉하여 도청 상황실에서 위촉식을 갖고 위촉패를 수여함으로써 백제 문화제의 따듯한 감성을 국내외에 확산시키는데 커다란 이점이 될 것으로 기대한다고 밝혔다.
454,"했으며, 광주 아파트 3.3m2당 평균 분양가격이 1265만원으로 전년 같은 달에 비해 210만원 올라 전국에서 가장 많이 오른것으로 알려졌다.","17일 주택도시보증공사(HUG)가 발표한 ‘2019년 11월 민간아파트 분양가격 동향 조사 결과’에 따르면 최근 1년간 전국 평균 분양가격지수는 138.8이며, 광주 아파트는 3.3m2당 평균 분양가격이 전국 최고 상승률을 기록했다."
455,위원회에서 지난 8월 국회 정무위원회 법안소위 심사를 통과한 후 같은 달 22일 국회 정무위원회 전체회의를 통과했으나 금융당국이 가이드라인을 통해 P2P 영업 감독과 투자자 보호 등을 유도해왔지만 법적 구속력은 없는 상태여서 연내 국회 통과 여부에 관련 업계가 촉각을 곤두세우고 있다.,"가명 정보를 신용정도 주체의 동의 없이 이용 및 제공할 수 있다는 내용을 담은 신용정보법 개정안과 P2P 대출과 금융당국의 감독권에 대한 법적 근거를 제시하고, 투자자·차입자 보호제도 마련 등을 중심으로 하는 P2P금융법 등의 금융법안의 법제화 여부에 대해 관련 업계가 주목하고 있다."
456,"혐의로 입건된 30대 남성이 검찰에 조사과정에서 다시 음주운전을 하여 적발돼 구속된 가운데, 대구지검 형사4부(부장검사 박주현)는 음주운전 혐의로 A(35) 씨를 도로교통법 위반(무면허 운전·음주) 혐의로 구속기소했다고 밝혔다.",수차례 음주운전으로 입건됐된 A씨가 이번에는 검찰조사를 받으러 가던중 다시 음주운전해 결국 구속됐다.
457,기업 아디다스는 이번 2015년부터 해양환경보호 단체 '팔리포더오션'과 협업해 해변가에서 채취한 플라스틱을 재활용하여 플라스틱으로 인한 해양 오염을 예방하는 한편 아디다스 매장에선 지난 2016년부터 비닐가방을 사용하지 않고 있다.,"아디다스는 지난 2015년부터 해양환경보호 단체인 '팔리포더오션(Parley for the Oceans)'과 협업해 해변가에서 채취한 플라스틱을 재활용하여 만든 실로 아디다스의 신발을 제작해왔으며, 올해는 1100만족을 생산할 계획이라고 발표하였다."
458,"관련 업계에서는 한솔홀딩스가 지난달 말 오크밸리 매각을 위한 본입찰 제안서를 받은데 이어 최근 트루벤·한국토지신탁 컨소시엄을 우선협상 대상자로 잠정 선정하였고, 매각 대구는 1000억원 안팎을 받으려고 하는 반면 트루벤 컨소시엄은 500~600억원을 제시한 것으로 알려졌다.","한솔홀딩스는 18일 매각을 추진 중인 한솔 오크밸리 인수 우선협상 대상자로 트루벤인베스트먼트·한국토지신탁·YG엔터테인먼트 컨소시엄을 잠정 선정하고, 이달 말쯤 우선협상 대상자를 공식 발표하고 2개월가량 본실사를 거쳐 빠르면 5월쯤 본계약을 체결할 것으로 알려졌다."
459,록·황웨이청 유안타증권 사장은 지난달 31일 신년사에서 작년 국회 안팎에서 논의된 투자업계에 대한 혁신과 디지털화를 통한 불안함을 극복하기 위해 기술을 활용하고 혁신하는 등의 금융투자체계를 개편하겠다고 밝혔다.,글로벌 경기 둔화로 금리가 올라 증권업에 우호적이지 않은 환경이 조성될것으로 전망되는 가운데 증권 유관기관 기관장과 증권사 최고경영자들의 기해년(己亥年) 신년사가 소개하면서 그 중 정영채 NH투자증권 사장은 디지털 활용과 혁신을 통해 불안정한상황을 이겨나가야 한다고 밝혔다.
460,정책 수립시 기초자료로 활용하고 있는 울산 북구는 지난해 유기동물 입양 및 기증 비율이 43%로 울산 지역 구·군 중에서 가장 높은 것으로 나타나 지난 2011년부터 지역 동물병원 등 3개 동물보호센터와의 협력으로 유기동물 신속대응 체계를 구축하고 있다고 15일 밝혔다.,"울산 북구따르면 지난해 유기동물 통계 결과 유기동물 입양 및 기증 비율이 43%로 울산 지역 구·군 중에서 가장 높은 것으로 나타난 가운데, 이는 2011년부터 지역동물병원 등 3개 동물보호센터와의 협력을 통한 유기동물 신속대응 체계를 구축한 것으로 분석되고 있다."
461,프랜차이즈 bhc는 19일 입장자료를 통해 최근 불거진 치킨 이용자용 기름 '해바라기유'의 폭리 판매와 품질 논란에 대해 사실과 다르다는 입장을 밝히며 브랜드 이미지 훼손에 대해 법적 대응을 진행하겠다는 입장을 밝혔다.,bhc는 지난해 8월 가맹점주 진씨가 제기한 치킨 튀김용 기름 '해바라기유'의 폭리 판매 및 품질 논란에서 법원이 무혐의 처분을 내려 진씨는 항소했으나 지난 2월 25일 기각해 bhc는 브랜드 이미지 훼손에 대한 법적 대응을 시사했다.
462,하이닉스와 SK하이닉스를 주축으로 미국과 중국의 무역 협상에서 스몰딜이 도출됐다는 소식이 전해지면서 코스피가 2200선에 닿을것으로 기대 되는 가운데 삼성전자 하이닉스를 주축으로 IT 업종에 대한 실적 기대감도 커졌다.,"미중 무역 협상 전망이 밟아져 IT 업종에 대한 실적기대감도 높아지면서 코스피가 2200선에 닳을 거란 기대감이 커져가고있으며, 미국은 중국산 수입품에 대한 관세율 인상안도 보류했으나 브렉시트관련 유렵연합 회의 결과를 좀 더 지켜볼 필요가 있는 것으로 전망되고 있다."
463,재활의학과 이재현 교수가 지난 6일 강남세브란스병원에서 열린 대한신경근골격초음파학회 제11회 춘계학술대회에서 무릎 통증 환자들의 무릎 관절강 내 압력특성을 실시간 성장율과 MATLAB 소프트웨어를 사용해 분석하는 방법을 제시한 'Intra-articular무 실적을 예상된다.,고신대학교복음병원 재활의학과 이재현 교수가 지난 6일 국내 신경근골격초음파 연구를 활성화시키는데 크게 기여하고 있는 대한신경근골격초음파학회 제 11회 춘계학술대회에서 최우수 구연상을 수상했다.
464,", 야당은 지난 29일 7월 임시국회 의사일정에 합의하여 예산결산특별위원회를 통해 30일 오후 추가경정예산안 심사를 재가동 하였으나, 일본 수출 규제 조치에 대응하기 위한 추경안 등의 쟁점에서 여야야가 첨예하게 맞서고 있어 예결위의 추경 심사도 난항이 예상된다.","여야 3당 교섭단체가 지난 7월 임시국회 의사일정에 합의함에 따라 국회 예산결산특별위원회는 30일 오후 추가경정예산안 심사를 재가동하고, 야당인 한국당은 현미경 심사를 통해 불필요한 예산은 삭감하고, 추경안을 꼼꼼히 살펴 부끄럽지 않은 추경이 되도록 하고, 국회 운영위의 청와대 업무보고을 통해 더욱 심각해진다면 8월1일 본회의가 진행되기 어려울 수도 있다."
465,"로템은 무선통신과 비무선 방식의 신호정보를 모두 통합 활용할 수 있는 시스템인 하남선 열차의 복합 신호시스템 운행 테스트를 마쳤으며, 이는 차량 내 별도 신호장치를 설치하지 않아도 무선통신과 비무선 방식의 신호정보를 모두 통합 수용할 수 있어 노선에 어떤 방식의 신호시스템이 적용되어있다.",현대로템은 서울교통공사와 함께 개발한 통합신호장치를 적용한 하남선 열차의 복합 신호시스템 운행 테스트를 마쳤다고 20일 밝힘에 따라 무선통신과 비무선 방식의 신호정보 모두 통합 수용할 수 있어 향후 무선 신호시스템 구축 시 비용 절감을 기대할 수 있다고 밝혔다.
466,"문화관광재단은 28일부터 30일까지 도민의 삶의 질을 향상시키고 건강한 사회를 구현하기 위해 '2019년도 전라북도 문화예술교육 지원사업 설명회'를 진행하며, 접수기간은 2월 7일부터 13일까지이다.","문화예술을 통한 도민의 삶의 질 향상과 건강한 사회 구현을 위해 교육사업을 진행하고 있는 전라북도문화관광재단은 28일부터 30일까지 진안문화의집, 정읍사예술회관 1층 창작예술스튜디오 등 권역별로 나눠 '2019년도 전라북도 문화예술교육 지원사업 설명회'를 진행할 예정이다."
467,레 모델 김원경과 배우 김원경은 22일 방송되는 MBC'나 혼자 산다'에서 셀프 화보에 나선다.,"MBC'나 혼자 산다'의 한혜진이 모델 데뷔 20주년을 기념해 하와이로 여행, 김원경과 티격태격하면서도 찰떡궁합의 훈훈함을 보여 줄 셀프 화보 도전 결과가 궁금증을 자극하고 있다."
468,"FC의 글로벌 자동차 파트너인 현대자동차가 지난 23일과 24일 중국 북경에 위치한 북경현대 R&D센터에서 '현대차-글로벌 FC 유소년 축구 캠프'를 진행했다고 25일 밝혔으며, 프로그램은 과거 첼시 FC에서 최고의 선수로 뛰었던 '애 소화리 콜' 선수가 특별 코치로 참여하여 의미를 더했다.",현대차는 지난 23일과 24일 양일간 중국에 위치한 북경현대 R&D센터에서 중국 고객의 7~15세 자녀 180명을 선정해 '현대차-첼시 FC 유소년 축구 캠프'를 진행하여 과거 첼시 FC에서 최고의 선수로 활약했던 '애슐리 콜'로부터 훈련을 받을 수 있는 자리를 마련했다고 25일 밝혔다.
469,"연합회 측은 ""시민들의 복지욕구는 갈수록 증가하고 있고 이에 따른 재정 또한 증가해 기초지자체의 재정 부담이 가중되고 있다""며 경기도의 매칭비율 개선을 요청했다.",이재준 고양시장은 16일 고양지역 어린이집연합회 관계자 등과 함께 경기도의회를 찾아 지방자치단체의 지방재정 부담을 높이는 ‘어린이집 운영지원사업’의 매칭비율인 3(경기도)대 7(시·군)을 개선해줄 것을 건의했다.
470,"년부터 18회째를 맞는 광주세계수영선수권대회가 '평화의 물결 속으로(DIVE INTO PEACE)'를 모토로 하는 제18회 FINA 광주세계수영선수권대회가 시작되며, 대한민국 민주주의와 인권을 지켜온 광주에서 인류 평화의 가치를 대회를 통해 높이 드높이자는 염원을 표출한다.","제18회 FINA 광주세계수영선수권대회가 ‘평화의 물결 속으로(DIVE INTO PEACE)’를 모토로 광주에서 개최하게 됐는데 ‘양보운전, 청결한 도로, 맛깔스러운 남도음식, 친절함으로 광주가 더 자랑스러워질 수 있도록, 외국선수들과 임원들에게도 ‘다시 찾고 싶은 광주’, ‘민주와 인권, 예술과 맛의 도시'로 기억되기 위해서는 감탄이 아닌 감동이 필요하다."
471,"세대 연합신학대학원은 10월∼29일 인천 송도 연세대 국제캠퍼스와 한국 기지메이슨대에서 '간디-150년의 유산, 아시아와 서구에서의 평화만들기'를 주제로 '간디-150년의 유산, 아시아와 서구에서의 평화만들기'를 주제로 심포지엄을 연다.",연세대 연합신학대학원은 간디 탄생 150주년을 맞아 인천 송도 연세대 국제캠퍼스와 한국 조지메이슨대에서 간디 탄생 150주년 기념 심포지엄을 개최하여 조화와 평화의 철학을 강조한 간디의 가르침을 되새기는 시간을 갖는다.
472,"고등학교(교장 송영광)가 교육부가 주최하고 한국교육개발원, 삼성꿈장학재단, 중앙일보가 공동 주관하는 제10회 방과후학교 대상에서 전국 100대 우수학교에 선정되었으며, 시상은 오는 1월 17일 The 케이 서울호텔 컨벤션 동에서 열릴 예정이다.",청산고등학교가 자연생태교욱 및 4차산업 연계프로그램 등 인성과 개개인의 특성을 살리는 방과후 프로그램을 통해 교육부가 주최하는 제10회 방과후학교 대상에서 전국 100대 우수학교에 선정되었다.
473,"간 천구, 방민아, 홍종현 등이 출연하며 16일 밤 10시 3, 4회가 방송되는 SBS 새 수목드라마 '절대그이'는 여진구, 방민아, 홍종현 등이 출연하며, 오늘(16일) 밤 10시 3, 4회가 방송된다.",신인배우 홍지윤은 SBS 새 수목드라마 '절대그이'에서 이기적인 톱스타 루비 역을 맡아 시청자들에게 임팩트있는 밉상 캐릭터를 연기했다.
474,"을 맡고 있는 가수 이은하는 SBS 교양프로그램 '좋은아침'에 출연하여 지난해 2월 같은 방송에서,쿠싱증후군으로 인한 통증을 완화하기 위해 복용한 스테헬기의 부작용으로 쿠싱증후군을 앓게 됐다고 밝히며 건강상태를 고백하였다.",가수 이은하가 16일 방영된 '좋은아침'에 게스트로 출연해 쿠싱증후군으로 인해 겪는 잔병치레 때문에 스테로이드를 맞지만 6개월만에 20kg이 찌면서 체중이 93.9kg까지 늘었던 것 등 직접 겪었던 고충을 털어놓았다.
475,"25주년 OST '그대라는 시'가 국내 음원사이트 멜론, 지니, 네이버, 벅스, 소리바다, 올레 뮤직 등 6개 음원 차트를 휩쓸며 음원 차트에서 1위를 차지했다.","21일 냠냠엔터테인먼트는 태연이 부른 아련한 분위기의 발라드 곡 '호텔델루나' OST '그대라는 시'를 전격 공개했고, 발매 직후 국내 음원사이트를 휩쓸면서 6개 음원차트에서 1위를 기록했다."
476,"는 크리스마스 선물과 파티 용품을 할인된 가격에 미리 준비할 수 있는 '레드위크' 프로모션을 진행한다고 21일 밝혔으며, 기간내 40% 할인된 가격에 판매하고 허팝 과학실험키트 3종은 20% 할인된 5440원에 판매하는 등 다채롭게 펼쳐질 예정이다.","홈플러스는 내달 4일까지 미리 '크리스마스' 준비를 위하여 카테고리별 각종 인기 제품과 크리스마스 선물, 파티 용품 등을 할인된 가격에 살 수 있는 '레드위크' 프로모션을 진행한다고 밝혔다."
477,조별리그 최종전 중국전이 59년 만에 우승을 노리는 벤투호의 우승 여정에 최대 변곡점이 될 전망이며 한국이 중국을 물리치고 C조 1위로 16강에 오를 수 있다.,경기 결과에 상관없이 16강 진출을 확정한 벤투호는 16일 아시안컵 조별리그 중국전을 어떻게 치르느냐에 따라 경기상대가 달라져 이번 경기가 우승 으로 가는 길에 최대 변곡점이 될 것으로 보인다.
478,메이커 태광산업과 대한화섬이 냉감 기능성 소재 '쉘론'을 비롯한 기능성 차별화 제품 전용 홈페이지를 개설하는 등 본격적인 마케팅 활동에 나선다고 19일 밝혔으며 태광산업 섬유사업본부·대한화섬 김형생 대표는 이번 활동을 계기로 자사가 보유한 최첨단 기술력에 에이스포라 브랜드 파워를 더한 대한민국의류 히트 상품이 탄생하길 바란다고 말했다.,"태광산업과 대한화섬이 기능성 차별화 제품을 브랜드로 확장하고, 홈페이지를 개설하여 제품에 대한 고객들의 이해를 돕고, 브랜드 파워를 쌓는 등 마케팅 활동을 강화하겠다고 19일 밝혔다."
479,"조 충남지사와 황선봉 예산군수, 도내 유해화학물질 취급사업장 관리자 등 300여 명이 참석한 가운데 23일 예산군청 추사홀에서 화학물질 관리자 역량을 향상하고, 안전사고 사전 예방을 통해 화학사고 발생을 방지하기 위해 '유해화학물질 취급사업장 관리자 교육'을 열었다.",23일 충남도 예산군청에서는 화학물질 관리자 능력 향상과 안전사고 예방을 위해 도내 유해화학물질을 취급하는 관리자들을 교육시키며 화학물질 유출사고에 더욱 주의할 것을 당부했다.
480,"지역의 시스템 통합 사업을 기반으로 하고 있는 제윤이 '복약모니터링시스템'을 주제로 한 국가 공동 홍보관에 참가, 미국·스페인·호주 등 31개국의 해외 바이어들을 상대로 상담이 진행됐다.","대구에서 시스템 통합 사업을 기반으로 하는 제윤이 지난 11일부터 13일까지 개최된 세계 최대 의료 IT 전시회인 ""HIMSS Europe 2019""에 참여해 세계 31개국의 해외 바이어를 대상으로 '복약모니터링시스템'을 소개해 유럽시장의 큰 호응을 얻었다."
481,전자는 프리미엄 빌트인 전시관인 '시그니처 키친 스위트 논현 쇼룸'을 지난 2017년 국내 최초로 연 후 10일간 공휴일 없이 1시간 30분 연장 운영 시간을 연장하였다.,2017년 국내 최초로 프리미엄 빌트인 전시관인 시그니처 키친 스위트 논현 쇼룸을 연 LG전자는 주방과 거실이 통합되는 새로운 트렌드 '그레이트 리빙 키친'(Great living kitchen)을 적용해 리뉴얼하고 그동안 시간이 부족해 방문이 어려웠던 고객을 위해 24일부터 10일간 오후 8시까지 연장 운영한다.
482,", 아이, 할머니와 대학생, 상사와 부하직원이 노선 개편 이후 불편한 상황에 처하게 된다는 상황극을 통해 부산시 버스노조가 부산시의 시내버스 준공영제 혁신안에 반대하며, 시내버스 광고로 ‘맞불’ 작전을 펴고 있다.",부산 버스 노사가 부산시의 시내버스 준공영제 혁신안에 반대하며 ‘비정규직 양산하는 준공영제 개악 저지’ 등의 문구가 적힌 대형 스티커를 차량 전면에 붙이고 버스를 운행 중이다.
483,"체육관광부가 주최하고 한국도서관협회가 주관하는 당진시립도서관 '길 위의 인문학' 사업은 강연과 탐방, 후속모임 등을 연계한 다양한 인문학 프로그램을 제공해 자생적인 인문 활동 확산에 기여하는 사업으로 2016년부터 올해까지 모두 일반시민을 대상으로 진행한 바 있다.","당진시는 당진 시립도서관이 다양한 인문학 프로그램을 제공하는 '길위의 인문학' 사업에 4년연속 선정 됐다고 밝혔으며, 올해는 4차산업혁명과 인문학, 인문학과 유튜브 등의 소주제를 갖고 진행될 예정이다."
