,Generated Text,Actual Text
585,"는 SK하이닉스의 용인 반도체공장 설립이 수도권정비위원회 최종 심의를 통과해 급물살을 탈 전망으로, 수도권정비위는 본 위원회 심의에서 SK하이닉스가 용인에 반도체 클러스터를 조성하도록 하기 위해 산업부가 신청한 산업단지 추가 공급(특별물량) 요청안이 지난 달 22일 수도권정비위원회에서도 통과됐다고 27일 밝혔다.",수도권정비위는 SK하이닉스가 용인 반도체 클러스터를 조성하도록 하기 위해 산업부가 심의를 요청한 지 한 달여만에 통과시켜 문재인 정부의 첫 수도권 규제 완화 사례가 급물살을 타고 있다.
586,"는 올해 상반기에도 일반영화에 시각장애인을 위한 화면해설과 청각장애인을 위한 한글자막을 넣은 형태로 상영하는 '박물관 배리어프리영화관'을 운영하며, 운영시간은 2월까지는 기존과 동일하게 매월 넷째 주 토요일 14시, 4월부터는 매월 마지막주 수요일 14시에 상영한다.","서울역사발물관이 2월까지는 기존과 동일하게 매월 넷째 주 토요일 14시, 4월부터는 매월 마지막 수요일 14시에 '박물관 배리어프리영화관'을 운영하고 1층 강당에서는 유명인사들의 목소리가 담긴 배리어프리영화를 무료로 관람할 수 있다."
587,"는 지난 13일 방송 관계자를 초청해 지역 홍보를 극대화하고 관광명소로서 정읍을 널리 알리기 위한 정읍 탐방을 진행했으며, 이번 정읍 탐방은 세계문화유산으로 지정된 무성서원과 동학농민 혁명 기념관, 정촌가요 특구, 쌍화차 거리 등을 둘러보는 일정으로 진행되었고 시 관계자는 ""오늘 직접 보고 듣고 경험한 내용이 방송을 통해 소개돼 전국의 많은 관광객이 정읍을 방문하기를 기대 한다""고 당부했다.","정읍시는 '19-20 정읍방문의해'를 맞아 13일 대표관광지와 먹거리들을 소개하고 홍보하기위해 방송 PD, 작가 등의 방송관계자들을 초대해 탐방을 시행했다고 알렸다."
588,"는 7일 서울 강남구 그랜드인터콘티넨탈 호텔에서 외국인투자기업과 구직자를 연결해주는 국내 최대규모 '외투기업 취업상담회'를 개최하였으며, 산업통상자원부와 코트라는 하반기 약 950명을 채용할 계획이라고 밝혔다.","산업통상자원부와 코트라는 지멘스, 쓰리엠 등 총 95개 외국계 기업이 참가한 국내 최대 규모 '외투기업 취업상담회'를 7일 서울 강남구 그랜드인터콘티넨탈 호텔에서 개최했으며 주요 외국계 기업은 올 하반기 약 950명을 채용할 계획이라고 밝혔다."
589,"는 지난 1일 중국과학원 설립 70주년을 맞아 축하 서한을 통해 과학 기술 발전을 강조한 시진핑 국가 주석이 연일 존재감을 과시하는 행보를 이어가고 있는데, 이는 미중 무역 갈등 속에 중국 경제의 막강한 구매 파워를 과시하기 위한 행보라는 분석이다.","미.중 무역 갈등, 홍콩 사태 등 나라 안팎의 구설에 오르내린 시진핑 국가 주석이 대내외에 건재함을 과시하며 중국과학원 설립 70주년 축하 서한을 통해 과학기술 강국을 실현하겠다는 의지를 강하게 표명했다."
590,는 류현진이 하루 늦춰 30일 애리조나 다이아몬드백스와의 첫 경기에 선발 등판할 것이라고 소개하면서 피로 완화를 위한 예방조치로 9월에 류현진 등판 일정을 조정할 수도 있다고 덧붙였다.,류현진(32·로스앤젤레스 다저스)이 30일 오전 10시 40분 미국 애리조나주 피닉스의 체이스필드에서 열리는 애리조나와의 원정 4연전 첫 경기에 선발 등판할 것이라고 로버츠 감독이 말하면서 류선수의 피로 완화를 위한 예방 조치로 9월에 류현진의 등판 일정을 조정할 수도 있다고 덧붙였다.
591,"는 13일 화지동 논산시건강생활지원센터에서 2019년 건강프로그램 개강식을 갖고, 시민들의 왕성한 활동을 위해 올해도 다양한 건강프로그램을 운영하여 학습과 체험을 통해 스스로 건강 관리할 수 있는 방법은 물론 이웃과 함께하는 마을건강 증진 등 정보를 제공한다.","논산시는 13일 화지동 논산시 건강생활 지원센터에서 총 12개 프로그램 및 동아리가 진행되는 2019년 건강 프로그램 개학식을 가졌으며 참석자들은 기초검사 8종, 체력측정 6종, 식이진단 8종 등 분야별로 건강상태를 측정한 후 개인별 건강과 맞춤형 운동 및 고혈압·당뇨병 예방관리 교육 등의 상담을 제공받을 수 있다."
592,"는 9월 6일부터 8일까지 엑스포과학공원 한빛탑광장에서 '2019 대전 라이브 페스타'를 개최하여 다양한 세대가 함께 어우러질 수 있는 행사로 준비했는데, 이번 행사는 대전방문의 해를 맞아 도심속의 문화관광 축제의 장으로 자리매김 할 수 있도록 최선의 노력을 다하겠다""고 최철규 대전마케팅공사 사장은 말했다.","대전마케팅공사는 30일 대전방문의 해를 맞이하여 9월 6일부터 8일까지 3일간 개최하는 야간행사인 '2019 대전 라이브 페스타'에서는 밴드 아티스트 공연, 트롯 가수 공연 등의 다양한 무대가 진행될 예정이라고 밝혔다."
593,"는 영화 '어벤져스:엔드게임'('어벤져스4')이 11일 만에 1천만 관객을 돌파할 정도로 흥행 광풍을 일으키면서 영화 뒷이야기와 '이스터 에그' 등도 관심을 끌고 있으며, 영화 속 수많은 명대사 중 하나는 토니 스타크(로스틴 다우니 주니어 분)의 딸 모건이 하는 3천만큼 사랑해""라는 대사는 토니 스타크를 연기한 로버트 다우니 주니어가 자녀에게 직접 들은 말이라고 설명했다.","영화 '어벤져스:엔드게임'('어벤져스4')이 1천만 관객을 돌파하며 흥행 광풍을 일으키면서 영화 뒷이야기와 영화 콘텐츠에 재미로 숨겨놓은 장치 등도 관심을 끌고 있는데, 그 중 ""3천만큼 사랑해""라는 대사의 뜻을 가장 관심을 가지고 관객들은 추측하기 시작했다."
594,는 울산현대 한승규와 포항의근근을 영입하여 주전경쟁에 대한 걱정보다는 기대가 크고 운동장에서 하루 빨리 팬들의 환호를 듣고 싶다고 말했다.,전북현대가 언남고-연세대에서 오랜 시간 함께 호흡을 맞춰온 96년생 한승규(22세/174cm/65kg)와 포항의 이근호(22세/185cm/85kg)를 동시 영입하며 공격진을 더 젊고 탄탄하게 보강하여 큰 기대를 모으고 있다.
595,는 자유한국당 해산 청원이 이날 오전 9시15분께 동의 100만 명을 돌파했는데 이는 최근 자유한국당의 정부 발목잡기가 도를 지나쳤다는 인식으로 보인다.,자유한국당이 '연동형 비례대표제'를 포함한 패스트트랙 지정에 반대한 것을 두고 자유한국당의 정부 발목잡기가 도를 지나쳤다며 올라온 '자유한국당 해산' 국민 청원에 100만 명 이상의 국민이 동의했다.
596,"는 익산의 도심권 대규모 공원을 명품 시민공원으로 조성하는 민간특례사업이 본격화되며 사업시행자는 토지보상비 등의 4/5(80%)를 익산시에 현금예치 완료했으며, 연말부터 토지보상을 위한 행정절차에 착수해 내년 상반기 실시계획인가를 득한 후 사업을 시행할 계획이며 팔봉공원(1,2지구)도 신속히 행정절차를 추진, 협약 체결 등 사업에 착수할 수 있도록 할 방침이다.",익산시는 민간특례사업의 알환으로 지난달 29일 근린 공원을 조성하는 사업 시행자와 업무협약을 체결했으며 정헌율 익산 시장은 명품 테마 공원이 조성될 수 있도록 최선을 다하겠다고 말했다.
597,는 조성길 이탈리아 주재 북한 대사대리가 지난해 11월 초 잠적해 제3국 추방을 타진 중이다.,"국가정보원은 3일 국회 정보위원회에서 조성길 이탈리아 주재 북한 대사대리가 2018년 11월 말 임기 만료에 앞서 11월 초 공관을 이탈해 가족과 함께 잠적했다며 이탈리아 정부에 신변보호와 제3국 망명을 요청했고 이탈리아 당국이 그와 가족의 신병을 확보, 안전한 곳에서 보호 중인 것으로 전해졌다며 이같이 밝혔다."
598,"는 최근 마블 시네마틱 유니버스에서 '마블이 설계한 사소하고 위대한 과학'이라는 책을 출시했는데, 이 책에는 과학자 세바스찬 알바라도에서 우주의 눈에는 현재 과학과 상상력의 유사도를 비교하며 오랫동안 꿈꾸던 미래가 이뤄지고 있음을 실감할 수 있는 기회가 주어진다.","최근 과학자 세바스찬 알바라도는 과학자의 눈으로 마블의 각종 설정을 들여다보며 리얼한 현실 과학을 풀어놓는 책 '마블이 설계한 사소하고 위대한 과학'을 내놨는데, 이를 통해 우리는 마블 속 과학은 단순한 공상이 아니라 현실에서도 실현 가능하다는 사실을 알게 된다."
599,"는 전통시장 화재 시 복구를 위한 도 차원의 보완책 마련과 현실적인 손해 보상을 통한 자력 복구 및 생존권 확보 목적으로 내년부터 전국 지자체 최초로 ‘전통시장 화재패키지보험’을 지원하며, 지난 8월과 9월 상인들을 대상으로 실시한 설문조사 결과 92%가 화재 위험에 대해 인식했으며, 화재 시 자력 복구가 불가하다는 의견이 74%에 달한다.","경기도는내년부터 시장 전체가 가입하는 경우를 대상으로 저렴한 보험료와 큰 보상액, 넓은 보장 내역이 장점인 '전통시장 화재패키지보험'을 지원한다."
600,"는 1년도 남지 않은 내년 4.15총선을 앞두고 전북의 제3금융중심지 지정 무산의 후폭풍과 여진이 갈수록 거세지고 있는 가운데, 민주평화당 정동영 대표와 김광수 사무총장이 주최하고 전북희망연구소(소장 박주현 수석대변인)가 개최한 제3금융중심지 지정 토론회에선 즉각적인 제3금융중심지 지정을 촉구하는 전문가들의 다양한 의견이 개진됐다.","전북의 제3금융지정지 지정이 보류 결정된 이후, 그에 따른 후폭풍이 갈수록 거세짐에 따라 정치적 이해로 전략적으로 무산되어버린 제3금융지 재지정을 촉구하는 의견이 폭발하고 있다."
601,"는 지난 11월 국내서 팔린 일본차는 전월(1977대)보다 19.22% 증가한 2357대로 집계되었으며, '고육책'으로 꺼내든 대규모 판촉으로 불매운동에 따른 '판매절벽'을 돌파하는 모양새로 지난 11월 국내서 팔린 일본차는 작년 같은 달과 비교해선 56.4% 줄었다.",일본차 업계는 대규모 할인 및 판촉을 통해 불매운동의 판매 장벽을 뚫고 10월부터 두달 연속 두 자릿수 성장세를 이어나가고 있다.
602,"는 자유한국당 심재철·안상수·정우택·정우택·정우철·안상수 의원이 연이어 전대 불출마를 선언하면서 ‘반쪽 전대’란 지적을 피하기 어려워 보이며 ‘5·18 망언’ 논란, ‘박심(박근혜 전 대통령 의중)’ 논란까지 더해지면서 한국당의 ‘자중지란’이 전대에 악영향을 미칠 가능성이 높아지고 있다.","자유한국당 홍준표·주호영·정우택·심재철·안상수 의원이 12일 연이어 2.27 전당대회 불출마를 선언하고 황교안, 오세훈, 김진태 3파전의 전당대회가 됨에 따라 '반쪽 전대'라는 지적이 나올 것이고 이와 함께 ‘5·18 망언’ 논란과 ‘박심’ 논란이 전당대회에 악영향을 미칠 전망이다."
603,"는 울산 중구 맨발의 청춘길의 기존 노점상이 행정대집행위기에 처했는데, 사업 종료 시 장사공간을 마련해주겠다는 약속을 지키지 않고 자진철거를 통보했기 때문인데, 구청이 허가까지 내준 ‘합법적 노점’이어서 논란을 일으키고 있다.",울산 중구가 '맨발의 청춘길' 노점상에 행정대집행을 실시하겠다는 계획을 발표하자 노점상들의 반발이 거세져 갈등이 심화되고 있다.
604,"는 2일 국내에 판매된 수입차 1만2053대에서 제작결함이 발견돼 시정조치(리콜)를 실시하며 대상은 아우디폭스바겐코리아, 에프씨에이코리아, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스, 한불모터스",국토교통부는 2일 국내 자동차 수입 업체가 수입 판매한 16개 차종 1만2053대에서 제작 결함이 발견돼 시정 조치를 실시한다고 밝히고 국토부 홈페이지에서 차량 번호를 입력하면 해당 차량의 리콜 대상 여부 및 구체적인 제작 결함 사항을 확인할 수 있다고 했다.
605,"는 동남권 신공항 건설을 놓고 영남 5개 광역단체가 갈등을 빚고 있는 것과 관련해, 13일 문재인 대통령은 동남권 신공항 건설을 놓고 영남 5개 광역단체가 갈등을 빚고 있는 것과 관련해 ""논의하느라 다시 또 사업이 표류하거나 지나친 사업이 늦어져는 안 될 것""이라고 말했으며, 이날 부산에서 지역경제인과 가진 오찬간담회에서 ""검증 결과를 놓고 5개 광역자치단체의 뜻이 하나로 모아진다면 결정이 수월해질 것""이라고 고민정 청와대 부대변인이 브리핑에서 전했다.","문대통령은 동남권 신공항 건설에 대해 사업 지연은 더이상 안될것이라고 말한데 이어, 5개 광역시들의 뜻이 하나로 모여야 결정이 신속하게 될것이고, 만약 다른 생각들을 가지고 있다면 총리실 산하로 검증을 거쳐 결정해야 할것이라고 말했다."
606,"는 화상, 전화영어 업체 이티폰에서 강사진의 경쟁력과 해당 교육원의 커리큘럼 등을 살펴보는 것이 중요하다고 조언했다.","화상, 전화영어 1위를 목표로 하는 화상, 전화영어업체 이티폰은 강사관리 시스템을 통해 영어강사들을 꾸준히 학습시키고 수업 모니터링 등의 방법으로 강사의 역량을 향상시키고 있는 덕분에 수강생들의 만족도가 높아지고 있는 것으로 알려졌다."
607,"는 금천구 금천 고가하부와 중랑구 중랑천 고가하부 공간 조성에 대한 설계공모 최종 당선작을 선정하여 내년 상반기 공사를 시작해 내년 하반기 준공을 목표로 하고 있으며, 김태형 서울시 도시공간개선단장은 앞으로 총 6곳의 시범사업에 대해 모니터링을 진행하고 자치구에서 독립적으로 활용 사업을 추진해 시 전역으로 생활SOC 모델이 확산될 수 있게 할 것이라고 말했다.","서울시가 버려져 있던 고가도로 하부에 지역 커뮤니티를 조성해 주민들을 위한 공간으로 만들 계획이며, 금천과 중랑 고가하부 지역 커뮤니티 조성에 대한 설계공모 최종 당선작을 선정했다고 발표했는데, 중랑천 고가하부에는 어린이 놀이 공간이, 금천 고가하부에는 교육, 문화시설이 조성될 예정이라고 전했다."
608,"는 괴산군 보건소가 '제32회 세계 금연의 날'을 맞아 오는 31일까지 금연주간으로 정하고, 학생 금연교육과 함께 '깨십시오! 우리 안의 금연본능'이라는 주제로 '금연의 날 행사'를 실시하고 있으며, 매년 5월31일은 흡연의 심각한 폐해를 알리기 위해 WHO에서 정한 기념일이다.",괴산군 보건소는 세계보건기구에서 정한 '제32회 세계 금연의 날'을 맞아 31일까지 학생 금연교육과 동시에 지역주민들을 대상으로 금연의 날 캠페인을 진행하고 있다
609,"는 기록문화 특화사업으로 추진하는 '문화10만인페스타, 숲에서 기록할다(Log in Forest)' 행사도 특화사업으로 추진되며 청주시는 기록 문화도시로 거듭간다.",세계 최고 금속활자본 '직지'의 탄생지인 청주는 기록에 가치를 둔 다양한 문화도시 육성 사업을 추진하면서 '기록 문화도시'로 거듭날 예정이다.
610,는출생과 동시에 가족들과 결혼한 박난아씨가 47년 만에 가족을 되찾아주도록 노력한 경찰관이 화제다. 지난 2월 박 씨는 자신의 아버지를 찾고 싶다며 전북경찰청 민원실에 아동수용 의뢰서를 들고 찾아왔다.,태어나자마자 가족들과 이별한 박난아 씨에게 김형민 전북지방경찰청 민원실장이 47년 만에 고모와 언니들을 찾아주어 화제가 되고 있다.
611,는 송가인과 잎새주에 대한 뜨거운 관심에 보답하기 위해 2020년 새해부터 광주전남 주요 대형마트와 업소 등에서 구입할 수 있는 '송가인 잎새주'를 출시했다.,보해양조(대표이사 임지선)는 잎새주의 새로운 모델인 송가인에 대한 소비자들의 뜨거운 관심에 부응하기 위해 2020년 새해 한정판으로 제품 후면 라벨에 붉은색 한복을 입은 송가인 씨의 사진과 함께 ‘2020년 새해 좋은 일만 가득 하시어라’라는 메시지가 담긴 '송가인 잎새주' 500만 병을 출시한다.
612,"는 최근 광주지역 하루 평균 80t가량의 음식물 쓰레기를 처리하던 한 민간 업체에서 불이 나 시설 가동이 전면 중단되었고, 과부하 증상을 보인 처리 시설이 내달 6일까지 정상화가 어렵다는 분석이다.",음식물 쓰레기를 처리하던 한 민간 업체에서 불이 나 시설 가동이 중단되면서 각 자치구가 대책을 추진하고 있지만 당분간 쓰레기가 제때 수거되지 않아 불편할 것으로 예상되므로 성숙한 시민의식을 발휘하여 문제를 극복했으면 한다.
613,"는 안동시농업기술센터가 지난해부터 추진했던 드론활용 네잎클로버 방제단 운영 사업이 올해 벼·콩 병해충 방제분야에서 활약을 펼쳐 농촌인구 감소 및 고령화에 대응하기 위해 공동 방제단을 운영, 노동력 부족 문제 해결과 경쟁력 갖춘 청년 농업인을 육성하기 위한 사업이다.",안동시농업기술센터는 안동시 4-H회원을 중심으로 드론 활용 네잎클로버 방제단에게 드론 조종사 양성 교육을 지원하고 있으며 방제단은 노동력 부족 문제 해결과 경쟁력 갖춘 청년 농업인을 육성하기 위한 단체이다.
614,는 한국환경산업기술원과 미주개발은행이 6월27일 서울 중구 프라자 호텔에서 한-IDB 공동 환경역량강화 세미나를 개최하여 중남미 개도국의 경제발전을 지원하고 있는 미주개발은행과 지속적인 협력확대를 통해 우리나라 우수 환경기업의 중남미 환경시장 진출을 적극 지원할 것이라고 밝혔다.,"미주 최대 지역개발 금융기구로 중남미 개도국의 경제발전을 지원하는 미주 개발은행과 한국 환경산업 기술원이 6월 27일 프라자호텔에서 ‘환경역량강화 세미나’를 개최, 중남미 정부 관계자와 국내 기업의 네트워크 구축을 지원하여 중남미 환경시장에 진출할 예정이다."
615,는 지난 20일부터 23일까지 코엑스에서 열린 2020 전국 강소농 자율 모임체 우수사례 경진대회에서 화천 농부들'이 최우수상을 수상하며 미래 농업의 새로운 모델을 제시했다는 평가를 받고 있다.,"강원 화천지역 강소농 자율 모임체인 '화천 농부들'이 지난 20일부터 23일까지 서울 코엑스에서 열린 2020 전국 강소농 자율 모임체 우수사례 경진대회에서 도 대표로 참가해, 최우수상을 받았는데 2017년, 10명의, 회원들로 결성되어 이미 지역에서는 활발한 활동을 벌여 미래 농업의 새로운 모델을 제시했다는 평을 듣고 농업회사법인으로 전환하여 올해, '찾아가는 금요 장터', '강원도 DMZ 평화생태 장터' 등 화천 이외의 지역에서도 면모를 유감없이 발휘하고 있다."
616,는 20일 오후 2시 국립광주박물관 교육관 대강당에서 ‘중국 자주요 도자 명품전-흑백의 향연’ 연계 특별강연회를 개최하여 관람객들에게 ‘자주요 도자 명품전’의 이해를 높이기 위해 김영원 전 국립전주박물관 관장이 강사로 나선다.,국립광주박물관에서 최근 진행 중인 ‘중국 자주요 도자 명품전-흑백의 향연’ 연계 특별강연회를 ‘자주요 도자 명품전’의 이해를 높이기 위한 ‘중국 도자의 역사와 자주요’ 주제로 중국 도자기의 8천년이 넘는 역사와 중국 도자사 안에 자주요 도자의 위치를 알아보며 전시 이해에 도움을 줄 예정이다.
617,"는 문화재청과 울진군의 의견 대립으로 무산됐던 울진지역 산양보호사업이 재추진될 것으로 보이며, 환경부가 울진 및 강원 삼척지역 산양 실태 조사 용역에 대한 지침을 내린 것에 대해 관계자는 이날 울진 북면 등 산양 출몰지를 돌아보고, 울진군이 산양치유센터(가칭) 건립을 위해 마련했던 부지 등을 둘러보았다.",최근 환경부가 울진·강원 삼척지역 산양 실태 조사 용역에 대한 지침을 내림에 따라 지난 14일 대구환경청과 국립멸종위기종복원센터 관계자들이 울진을 찾는 등 울진지역 산양보호사업이 재추진될 전망이다.
618,"는 '오시리아 스위첸 마티에'가 잔여 세대의 선착순 계약으로 견본주택 현장에서 2일부터 진행한 선착순 계약도 순조롭게 진행되고 있다고 밝혔으며, 계약자를 위한 다양한 금융혜택과 한화리조트 회원권 제공 등의 계약자 혜택을 마련하고 있어 많은 관심을 부탁드린다고 말했다.",KCC건설이 공급하는 '오시리아 스위첸 마티에'가 자금 부담을 덜어줄 1차 계약금 1천만원 정액제와 중도금(60%) 전액 무이자 혜택을 제공하는 등 계약자를 위한 다양한 혜택을 제공하면서 잔여 세대의 선착순 계약을 진행하고 있다
619,"는 다음달 1일부터 7일까지 지역별 시민 요구사항을 면밀히 파악하여 맞춤형 관리방안을 제공하고자 전자설문 방식과 하수도 불편 지역의 주민설문으로 나눠 진행하는 시민 인식조사를 실시하며, 이번 조사를 시작으로 연 1회 정기적인 시민 인식변화를 확인할 예정이라고 29일 밝혔다.",서울시는 하수도 사업방향에 대한 시민들의 관심도를 조사하기 위해 다음달 1일~7일 시민인식조사를 수행하고 이를 통해 시민 홍보 교육 강화와 시설혐오도 저감 및 만족도 향상 감지와 더불어 '하수도 정책구상 및 이행로드맵'의 실행 우선순위 선정할 것이라 밝혔다.
620,"는 지난 14일 계룡대 근무지원단 장병 및 군무원을 대상으로 '밝고 활기찬 군 생활을 위해 웃음행복 초빙강연회'를 개최하여 600명의 장병들을 대상으로 웃음과 행복을 전했으며, 황미숙 박사는 앞으로도 더 많은 장병들에게 웃음과 행복을 제공할 예정이다.",웃음행복강사 황미숙 박사가 14일에 다시 한 번 계룡대를 방문해 '밝고 활기찬 군 생활을 위해 활짝 웃자'라는 주제로 웃음행복 초빙강연회를 진행하였으며 장병들의 큰 호응을 얻어 인기 강좌로 자리매김할 것으로 예상된다.
621,는 23~24일 동안 제8차 한중일 정상회의에 참석해 중국·일본 정상들과 릴레이 회담을 갖는 문재인 대통령이 중국의 한한령과 일본의 수출규제 보복 조치를 완벽하게 해결하는 성과를 손에 들고 귀국할 수 있을지 관심이 집중되고 있다.,"문재인 대통령은 23,24일 양일에 걸쳐 제8차 한,중,일 정상회의에 참석하게되며, 이를 두고 중국의 한한령, 일본의 수출규제 조치 등 양국 간 문제들을 해결하는 성과를 도출할 지에 관심이 쏠리고 있다."
622,"는 헤어웨어 전문기업 씨크릿우먼 김영휴 대표가 지난 26일 열린 '제29회 창업여풍 프로포즈'에서 강연을 했다고 28일 밝혔는데, 이날 창업을 고민하거나, 현재 기업 경영에 어려움을 겪고 있는 여성 최고경영자(CEO) 50여명을 대상으로 강연하는 시간을 가졌는데, 이번 강연은 김 대표가 출간한 저서 '여자를 위한 사장수업' 내용을 바탕으로 여성 CEO로서의 삶과 힘든 고비를 극복한 경험 등을 나눴다.","지난 26일 헤어웨어 전문기업 씨크릿우먼 김영휴 대표가 '제29회 창업여풍 프로포즈'에서 '아무도 알려주지 않은 김영휴의 사장수업'이라는 주제로 강연을 하였으며, 여성 CEO가 겪는 고민에 대한 질의응답 시간도 가져 창업에 어려움이 있거나, 기업 경영에 문제가 있는 여성들에게 도움을 주는 강연을 열었다."
623,"는 5월의 역사인물인 김인겸 선생의 업적을 기리는 기념행사를 20일 개최하고 현장답사 및 학술 세미나를 통해 이같은 내용을 논의했다고 밝혔으며, 공주시는 이번 기념행사에 이어 일동장유가 출판 및 낭독대회와 묘소 정비 등 시민들과 함께할 수 있는 프로그램을 계속 발굴하고, 10월에는 '조선통신사 국제학술세미나'를 열 계획이다.","공주시가 20일 현장답사 및 학술 세미나를 열어 5월의 역사 인물로 정한 ‘퇴석 김인겸’ 선생의 업적을 기리고, 생가복원과 기념관 건립 등의 의견도 나누었다."
624,는 싱가포르 친환경 택시 시장을 이끄는 '키 플레이어(Key Player)'로 위상을 강화하기 위해 싱가포르의 최대 운수기업인 컴포트 델그로사와 택시 공급 계약을 체결하고 내년까지 총 2천대의 아이오닉 하이브리드 택시 공급한다고 24일 밝혔다.,"현대차는 싱가포르 최대 운수사업 그룹으로 싱가포르 택시의 60%를 보유하고 있는 컴포트 델그로사와 총 2천대의 아이오닉 하이브리드 택시 공급 계약을 맺고 올 연말까지 1천500대, 내년 상반기까지 500대를 공급하기로 했다."
625,는 제주에 이주해 살고 있는 작가 강경식씨가 지난 25일 '제11회 사려니숲 에코힐링 체험행사' 북콘서트에서 제주의 아름다운 풍경을 담을 사진의 배경으로 제주의 '꽃'이야기를 주로 꺼내며 산수국으로 인해 사려니 숲이 힐링의 최적지라는 생각을 하게 됐음을 전했다.,정년퇴직 후 제주에서 사진을 찍고 일기를 쓰며 사는 작가 강경식 씨가 지난 25일 '제11회 사려니숲 에코힐링 체험행사' 북 콘서트에서 제주에서 동백꽃의 진가를 발견했음을 고백했다.
626,"는 제18회 전국주민자치 박람회 1차 심사에 선정되었으며, 인구 3천명이 채 안 되는 부귀면의 주민자치위는 특별함이 있으며 자치위원 1인당 1권씩 1주일간 책을 대여해주고 있으며, 일 년에 한 번이나 자치시험을 치른다.",진안군 부귀면 주민자치위원회가 면민들이 자주 이용하는 거석공원을 직접 관리하면서 행정으로부터 받은 인건비를 다시 자치사업 예산으로 편성해 주민들의 삶의 질 향상에 기여한 점을 높이 평가 받아 전북에서 유일하게 제 18회 전국주민자치 박람회 1차 심사에 선정되었다.
627,"는 28일 구리시경제인연합회와 전통시장상인회가 상생하는 구리 지역경제활성화사업 공동 협력을 위한 양해각서(MOU)를 체결했다고 밝혔는데, 최근 구리시경제인연합회장은 ""지역경제인들이 침체된 지역경제에 활력을 불어넣기 위한 대책으로 상생 협력을 위한 MOU를 체결해 매우 뜻깊게 생각한다""며 ""이를 계기로 중소벤처기업부 주관 상권르네상스 프로젝트인 ‘구리시 원도심 상권활성화 사업’이 상호 존중과 신뢰를 바탕으로 시 발전에 마중물이 되도록 노력하겠다""고 말했다.","구리시는 28일 기업체 대표 등 경제인 40여 명과 안승남 시장, 박석윤 시의회 의장이 참석한 가운데 구리 지역경제활성화사업 공동 협력을 위한 양해각서(MOU)를 체결했으며 안승남 시장은 지역화폐 구리사랑카드를 적극적으로 홍보하고 사용해 힘을 합쳐 어려운 경제를 헤쳐 나갈 수 있는 계기가 됐으면 한다고 말했다."
628,는 최근 아마존에 공급하는 서버용 D램에서 불량 문제가 발생한 것으로 확인되어 실적에 미치는 영향이 크진 않겠지만 지난해 상반기와 동일한 제품에서 불량이 발생해 신뢰도에 타격을 주지 않을까 우려된다.,"반도체업계 관계자에 최근 삼성전자가 아마존에 공급하는 서버용 1세대 10나노미터(1x nm) D램에서 불량이 발생한 것으로 확인됐으며, 지난 상반기에 이어 또다시 불량이 발생한 점에서 제품 신뢰도가 하락할 것으로 보인다."
629,"는 지난 5월 발표한 '시민통합 복지비전 START 2019 기본계획'의 후속조치로 사회적 약자 배려, 공정한 서비스, 인프라 복지를 구축하는 3대 핵심가치로 구성된 시민통합 복지비전 실천계획을 '정약용 케어'로 명명하고 세부 실행계획을 추진한다고 26일 밝혔다.","남양주시는 정약용 선생의 사회 복지 사상을 계승해 사회적 약자 배려, 공정산 서비스, 인프라 복지 구축을 3대 핵심가치로 구성한 시민통합 복지비전 '정약용 케어'의 세부 실행계획을 추진한다고 26일 발표했다."
630,"는 어벤져스의 마지막 희망, 어벤져스의 회수는 3월 7일(목) 개봉한다.",3월 7일 개봉을 앞 둔 마블 시네마틱 유니버스(MCU)의 21번째 작품 '캡틴 마블'이 MCU 사상 가장 앞선 90년대를 배경으로 만들어져 많은 추측과 화제를 불러일으키고 있다.
631,"는 16일 몽골 튜브아이막 에르덴솜 지역 10만m2 면적에 10만 그루의 나무를 심어 수원시민의 숲을 조성하기로 했다고 밝혔는데, 9년째인 올해 사업 목표치를 훨씬 뛰어넘는 10만4천770그루를 심은 것으로 집계됐다.",수원시는 몽골 '수원시민의 숲'에 9년간 10만 그루의 나무를 심는 등 성과를 보인 사막화 방지 지원사업의 후속 정책 시행 방침을 밝히며 수원형 공적개발원조사업의 모범 사례가 될 것이란 기대를 내비쳤다.
632,"는 호주 건강기능식품 브랜드 Swisse가 예비 부모의 건강한 임신과 출산을 위한 'Family Planning 라인' 3종과 아이의 생애 첫 1,000일간을 위한 'Infant Nutrition 라인' 3종으로 구성된 신제품 멀티비타민 '얼티네이탈(Utinatal)'을 출시하고, 이를 기념하는 프로모션을 함께 진행한다고 밝혔다.","호주 건강기능식품 브랜드 Swisse가 예비 부모의 건강한 임신과 출산을 위한 신제품 멀티비타민을 출시하고 이를 기념하는 프로모션을 함께 진행하는데 이는 오메가3, 칼슘, 마그네슘 등이 함유되어 임신 준비기부터 수유기까지 아기와 엄마를 위한 영양을 제공한다고 한다."
