,Generated Text,Actual Text
528,"만 18세 미만 포함 10대 청소년들이 부모의 자가용을 몰래 몰다가 사고를 내 2명이 사망하고 3명이 중경상을 입는 사고가 발생했는데, 이번 사고처럼 면허가 없는 미성년자가 운전대를 잡는 위험천만한 일이 전국적으로 끊이지 않고 있으며, 최근 들어 10대 무면허 미성년자들이 운전대를 쉽게 잡게 되는 또 다른 요인으로 '차량 공유 서비스'가 거론되고 있다.",10대 청소년들이 부모의 자가용을 몰래 운전하다 숨지는 등 울산만해도 10대들의 무면허 운전 교통사고가 한달에 1.8회에 달하며 한국교통안전공단 조정권 울산본부장은 아직 인지 판단이 되지 않는 미성년자들을 부모가 옆에서 알려줘야 한다고 강조했다.
529,"전기협회는 오는 27일부터 30일까지 나흘간 강원도 정선 하이원 그랜드호텔에서 '2019 KEPIC-Week'를 개최하여 국내 전력산업 발전과 함께 지속적으로 성장해 온 KEPIC(전력산업기술기준)의 현장적용 활성화를 위한 소통의 자리를 마련하며 전문분야별 주제발표와 워크숍 등을 통한 기술현안 논의, KEPIC 유지관리 활성화를 위한 위원회 등이 개최된다.",대한전기협회는 KEPIC의 현장적용 활성화를 위한 소통의 장이자 전력산업계 기술인들이 화합과 협력을 도모할 수 있는 대표적인 소통의 장인 '2019 KEPIC-Week'를 오는 27일부터 30일까지 나흘간 개최한다.
530,"가 출연해 '뇌피셜'에 출연해 풍수지리를 주제로 토론 배틀을 펼치며, 한보름은 아름다운 외모와 범상치 않은 입담으로 시선을 사로잡을 예정이며, 이에 한보름 역시 ""필터없이 다 공개해도 돼?""라는 한방으로 폭소를 유발한다.","미모와 입담을 겸비한 배우 한보름과 신년 운세를 더해줄 풍수 인테리어 꿀팁까지 만나볼 수 있는 '뇌피셜'은 오늘(2일) 오후 5시 유튜브 '뇌피셜' 채널에서 공개되며, 뇌피셜'에 최초로 여배우가 출연해 김종민과 토론을 벌인다."
531,"뒤를 두고 서로 조우는 하지 않았지만, 2·27 자유한국당 전당대회에서 당권을 주한하고 있는 오세훈 당 국가미래비전특별위원장과 홍준표 전 대표, 김진태 의원 등이 25일 대구 서문시장을 찾아 민심을 청취했으며 이 때문에 2·27 전당대회가 치러질 때까지 서문시장은 한동안 한국당 당권 주자들의 신경전의 절정에 놓일 것으로 전망된다.",자유한국당 의원들이 보수의 성지이자 민심을 읽는 바로미터라는 상징성을 가진 대구 서문시장을 방문하여 당권의 해답을 찾고자 하였으며 시장상인도 이들의 방문을 반겼다.
532,"숙 행복청장과 이시종 충북도지사, 양승조 충남도지사, 허태정 대전시장, 이춘희 세종시장은 2일 정부 세종컨벤션센터에서 '2040 행복도시권 광역도시계획'을 공동 수립하는 내용 등을 담은 협약을 체결하고 산업·경제, 교통·인프라, 문화·관광 등 분야별 상생 협력 시범사업을 발굴·추진하자는 데 합의했다.","행정중심 복합도시건설청과 충북,충남,대전,세종 등 충청권 4개 광역시도는 2일 정부 세종컨벤션센터에서 '2040 행복도시권 광역도시계획'을 공동 수립하는 내용의 협약을 체결하고 '광역 상생발전 정책협의회'를 운영하고 있다."
533,모터스현대모터스 축구단은 오는 31일 오후 7시 전주월드컵경기장에서 제주UTD와 '하나원큐 K리그1 2019' 23라운드를 치르며 12경기 무패 달성과 함께 선두 자리를 지키겠다는 각오를 다졌다.,"오는 31일 전북현대가 전주월드컵경기장에서 제주유나이티드와 '하나원큐 K리그1 2019' 23라운드 경기를 실시하는 가운데 김승대, 손준호, 로페즈, 문선민 선수를 활용한 '스피드 닥공'을 펼쳐 선두 자리를 수성에 나선다."
534,박시후는 TV CHOSUN 토일드라마 '바벨'에서 직진만으로 목표를 이룰 수 없다는 사실을 깨닫고 마음을 감추는 방법으로 검사 차우혁 역을 맡아 절대 재벌가를 향한 피 튀기는 '수'싸움에 돌입했다.,지난 3일 방송된 '바벨' 10회에서 차우혁(박시후)은 자신의 팀에 첩자가 있음을 눈치내고 내부 첩자를 이용하여 일부러 거짓 정보를 노출하여 덫을 놓지만 오히려 상대의 덫에 걸려 수렁에 빠진 모습이 방송됐다.
535,"주의보가 발령된 가운데 대구지방기상청은 31일 아침 최저기온이 전날 보다 큰 폭으로 떨어졌고, 바람까지 강하게 불면서 매우 따뜻하다고 전망했으며 미세먼지 등 대기상태는 원활한 대기 확산으로 대체로 청정할 것으로 보인다.",대구지방기상청은 31일부터 새해 첫날인 1월 1일까지 아침 최저기온이 대폭 떨어지고 바람이 강하게 불며 체감기온이 떨어지는 등 매우 추울 것이라고 내다봤다.
536,"차고지증명제 전면 시행으로 자기 차고지를 원하는 도민들이 늘고 있지만 관련 예산이 소진돼 사업 신청 자체가 중단됐으며, 이에 대한 대책 강구가 필요하다.","제주시가 올해 '자기 차고지 갖기 사업'에 책정한 예산이 5억원에 달하지만, 자신의 주택에 주자장이 있음을 증명해야하는 '차고지증명제'의 실시로 해당 사업 신청건수가 폭발적으로 늘면서 재원이 바닥나 시민들을 차별하고 있다는 비판을 피하기 위해서라도, 시는 추경을 해서라도 사업 수요를 충족시키는 방안을 마련해야한다."
537,"들이 올해산 마늘 매취 단가보다 200원 많은 kg당 3200원을 요구하고 있지만 아직도 팔리지 못해 창고에 쌓여있는 물량이 쏟아져고 있기 때문이며, 적자 상황에서 단기적으로 계약 단가를 올리지도 못하고 있다.",농가들이 내년산 마늘 계약재배 단가 결정을 앞두고 도내 마늘 주산지 농협들이 고민에 빠졌는데 마늘 농가들의 고충은 충분히 알고 있지만 농협이 출혈을 감수하고 무작정 농가에서 요구하는 금액을 받아들일 수 없다며 지역농협으로서 처리할 수 없는 상황이라고 했다
538,"연 국무총리가 국가식품클러스터를 동북아 식품산업의 메카로 육성하기 위한 2단계 사업 추진을 서둘러야 하는 당위성을 집요하게 설명한 가운데, 정헌율 익산시장이 국가식품클러스터를 방문한 이 총리에게 2단계 추진을 서둘러야 하는 당위성을 집요하게 설명하는 등 긍정적인 답변을 했다.",정헌율 익산시장이 국가식품클러스터를 명실상부한 동북아 식품산업의 메카로 육성하기 위한 2단계 사업을 성공하기위해서는 최대한 빠른 시작이 중요하다며 적극 요구하자 이낙연 국무총리와 농식품부가 관심을 갖기 시작하면서 정부가 이 사업에 뛰어들 지 관심이 모아지고 있다.
539,"시절 올림픽과 세계선수권대회, 아시안게임 등 그랜드슬램을 달성하며 ‘태권도 전설’로 불리던 김제경 동아대 석좌교수가 최근 승학캠퍼스 총장실을 찾아 태권도학과 발전기금 약정서를 전달했다고 26일 밝혔다.","지난해 9월부터 동아대 태권도학과 석좌교수로 재직하고 있는 김제경 교수는 승학캠퍼스 총장실을 찾아 태권도학과 발전기금 3,000만 원을 쾌척했다."
540,"식물은 잎을 통해 수증기를 방출하는 증산작용을 하는데 때 주변의 열을 흡수하게 되는데, 한국농수산식품유통공사(aT, 사장 이병호) 화훼사업센터는 본격적인 여름철을 맞아 실내온도 조절과 공기정화, 벌레퇴치에 좋은 ‘기능성 반려식물 3 릴레이’를 추천했다.","30일 한국 농수산식품유통공사 화훼사업센터는 본격적인 여름철을 맞아 공기정화, 벌레퇴치에 좋은 ‘기능성 반려식물 3총사’를 추천하며 식물은 증산작용을 하는데 이때 주변의 열을 흡수하게 되고 미세먼지에는 공기정화 식물이 도움이 된다고 말했다."
541,경제전문가 10의 8명 꼴로 우리나라의 기업 규제 수준이 다른 선진국과 비교했을 때 매우 높거나 다소 높은 수준이라고 생각하며 혁신기업을 다시 돌아오게 하기 위해서는 규제완화와 노동개혁이 시급하다는 지적이 나왔다.,"15일 디지털타임스가 경제 전문가 30명을 대상으로 진행한 긴급 설문에 따르면, 경제전문가 중 약80%가 우리나라의 기업 규제 수준이 해외 선진국 대비 매우 높거나 다소 높은 수준이라고 생각하는 것으로 나타났으며, 이는 지난 7월 조사한 설문조사 결과와 비슷했다."
542,"천변우로 인도가 각종 스티로폼과 쓰레기로 뒤덮여 보행자들이 차로로 내몰려 안전을 위협하자, 단속 주체인 광주 동구청은 계도에만 그치는 등 '소극 행정'을 펼치고 있다는 지적을 받고 있다.",남광주시장 인도가 스티로폼과 쓰레기로 뒤덮혀 보행자들이 차로로 내몰려 안전을 위협받고 있는데도 동구청은 소극적인 행정으로 안전은 외면하고 있으며 인력 부족으로 현장 단속이 쉽지 않다는 설명이다.
543,"시가 문경새재를 찾는 관광객과 인근 지역주민들을 대상으로 '내 건강 바로 알기' 캠페인을 진행했는데, 이 캠페인에는 관광객, 지역주민 등 300여 명이 간이부스에서 운동, 영양, 금연, 절주, 심뇌혈관질환예방 등 테마별로 체크 및 상담을 받고 인바디 측정, 혈압 및 혈당 측정, 스트레스 측정을 했으며 아울러 치매예방프로그램에도 동참했다.","문경시 보건소에서는 지난 9일 문경새재 일원에 건강체크 부스를 설치하여 관광객들에게 건강 체크를 하며 '내 건강 바로 알기' 캠페인을 진행하며 앞으로도 건강과 관련하여 다양한 프로그램을 전개하겠다고 한 가운데 이 건강체크 고정부스는 무료로 인바디 측정, 혈압 측정 등의 직접 건강 상태를 체크가 가능하다고 한다."
544,"벨벳이 신곡 '음파음파'로 컴백한 가운데, 20일 해외 패션브랜드 '파리99'는 인스타그램에 ""디자인 협업에 대해 SM엔터테인먼트의 그 누구든 연락해 온 적이 없다""며 의상 도용 의혹을 언급했는데 이에 레드벨벳은 이날 오후 6시 미니앨범 'The ReVe Festival' Day 2'의 타이틀곡 '음파음파'를 공개할 예정이다.","신곡으로 컴백하는 레드벨벳의 앨범 자켓 의상이 20일 해외 패션 브랜드 '파리 99'측의 디자인 도용 의혹 제기로 논란 중인데, 사전 협의 없이 sm 측이 작업물을 도용한 의혹에 대하여 우려의 입장을 밝혔다"
545,"텔레콤과 KT, LG유플러스 등 이동통신 3사가 구축한 5G 기지국이 8만 곳에 육박해 정부와 이통3사가 연말까지 목표한 23만대의 78%를 넘은 것으로 집계되었다.","이동통신 3사는 지금까지 8만 곳에 5G 기지국을 구축한 것으로 나타났고 이는 정부와 이통3사가 목표한 23만대 중 78%에 해당하는 수치로, 이중 가장 많은 기지국을 구축한 통신사는 LG유플러스이다."
546,"대학교 산학협력단은 13일 광주제1시립요양병원에서 뷰티요양서비스 개강식을 개최하여 노인복지서비스와 뷰티서비스를 접목해 노인들의 삶의 질을 향상시키고, 서비스의 양질화를 위해 도입된 요양서비스로 병원·요양전담 종사자와 재가서비스(가사간병) 종사자 등을 대상으로 시행된다.",13일 남부대학교가 광주제1시립요양병원에서 '광주시 간병 등 사회서비스 프로그램 개발 및 시범운영사업'의 일환으로 노인복지서비스와 뷰티서비스를 접목한 '뷰티요양서비스'의 개강식을 개최했다.
547,"미스터 기간제는 상위 0.1% 명문고에서 벌어진 의문의 살인사건과 그 진실을 밝히려는 속물 변호사의 잠입 작전을 그린 명문사학 잠입 스릴러로, 시간 순삭 전개로 시청자들을 끌어당긴 가운데 오늘(31일) 5화 방송을 앞두고 윤균상과 김명지의 비밀 접선을 담은 스틸이 공개됐다.",31일 밤 11시 OCN 수목 오리지널 '미스터 기간제' 5화 방송을 앞두고 전명고 교사로 위장 잠입한 변호사 윤균상과 아이돌 연습생 김명지의 옥상 비밀 접선이 담긴 스틸이 공개됐다.
548,대(총장 송수건) 한국한자연구소 HK+사업단(단장 하영삼)은 지난 26일부터 30일까지 일본 교토 리츠메이칸 대학에서 ‘세계를 향한 한자연구의 중요영역과 과제(死平性ORNA道pro�ste�OD)’를 주제로 ‘제7회 세계한자학회’를 개최하여 인공지능 기술과 관련한 한자연구 분야에서의 영역확장 필요성에 대한 공감대가 형성되었다.,"경성대학교의 한국한자연구소 HK+사업단은 일본 교토 리츠메이칸 대학에서 제7회 세계한자학회를 진행하였는데, 이번 세계한자학회는 '세계를 향한 한자연구의 중요영역과 과제'로 진행되었고 특히 전 세계적인 관심사인 AI기술과 관련한 한자연구 분야에서 공감대가 형성되었다."
549,"청은 대구경북경제자유구역청(DGFEZ·이하 경자청)은 지난달 22~26일 입주기업 10개사로 구성된 동남아 종합 시장개척단을 파견, 상담추진액 1천500만달러, 계약추진액 600만달러(확정계약액 300만달러)의 성과를 올리고 올 연말까지 본격적인 투자유치 활동에 나선다고 7일 밝혔다.","지난달 22~26일 대구경북경제자유구역청은 입주기업 10개사로 구성된 호찌민(베트남), 싱가포르 등 동남아 종합 시장개척단을 파견, 상담추진액 1천500만달러, 계약추진액 600만달러의 성과를 올렸는데, 이는 지난해 외국인 직접투자 폭이 크게 늘면서 탄력을 받고 있다고 판단했기 때문이고, 올 연말까지 본격적으로 투자유치 활동에 나설 전망이다."
550,시의 고용위기지역 지정기간이 1년 더 연장되어 군산경제를 다시 일으키는 데 마중물 역할을 할 수 있도록 해야 한다.,군산시가 1년더 고용위기 지역으로 선정돼 중앙정부의 지원을 받을 수 있게 됐고 군산 지역경제 활성화에 도움이 될 것으로 예측된다.
551,"시는 서울시와 중소기업 및 지역상생 상품의 매출향상과 판로지원을 위한 업무협약을 체결하여 SBA가 운영하는 '아이마켓서울유'와 서울시지역상생교류사업단에서 운영하는 '상생상회' 상호 간 매장 전시 및 판매 지원 등 공동 판로 지원에 적극 협력하고 우수상품 발굴을 위한 대규모 MD 상담회, 국내 온라인 판로 기획전, 해외 바이어 발굴을 위한 B2B 상담회 등 다양한 공동 협업을 추진할 계획이다.","서울시와 중소기업지원기관 SBA는 지난 8월 21일 서울시지역상생교류사업단 과 중소기업 및 지역상생 상품의 매출 향상과 판로 지원을 위한 업무 협약을 체결하고, 아이마켓 서울유(서울시청)와 상생상회(안국동) 상호 간 공동 판로 지원 및 중소기업 상품과 'K푸드' 중심의 우수한 상품으로 해외 시장 진출을 위해 적극 지원할 계획이다."
552,", 충북, 경북, 전남지역 주민, 지방분권운동조직, 지방의회 일동은 지난 21일 시멘트 지역자원시설세 신설, 지방세법 개정안을 계속심의 안건으로 분류한 것에 대해 ""국회 행정안전위에서 한 명이 반대한다고 법안을 통과시키지 못하면 모든 책임에서 자유로울 수 없을 것""이라며 법안소위를 열어 반드시 통과시킬 것을 강력히 촉구한다고 밝혔다.","충북과 강원지역 주민들은 26일 국회 행정 안전위가 시멘트 지역자원 시설세 신설, 지방세법 개정안을 '계속심의' 안건으로 결론 맺은데 대해 주민들의 건강권을 침해하는 시멘트세 법안을 즉각 통과시키라는 성명을 냈다."
553,"재진씨는 파킨슨병과 치매를 앓고 있는 어머니의 치료비로 매월 100만원 가량을 부담하고 있었으나 최근 대장암이 발견됐다는 청천벽력 같은 진단을 받아 현재 제주지역 종합병원에서 치료를 받다가 현재 제주지역 한 요양병원에 입원했으며, 병간호와 함께 100만원의 치료비를 부담해왔지만, 대장암 판정을 받으면서 서울의 종합병원으로 한 달에 2~3차례 항암치료를 받으러 가야 하는 등 치료비를 부담이 힘든 처지에 놓였다.",파킨슨병과 치매를 앓고 있는 어머니를 돌보던 재진씨는 본인마저 대장암 진단을 받아 막막한 상태에 처해 도움의 손길이 절실하다.
554,중앙회 대구·경북지역본부는 지난 15~21일 대구·경북지역 중소기업 355개를 대상으로 ‘2019년 12월 지역 중소기업 경기전망조사’를 진행한 결과 12월 대구·경북지역 중소기업 경기전망지수(SBHI)가 한 달 만에 반등하여 내수경기가 다소 좋아질 것이라는 기대심리가 작용한 것으로 보인다.,"12월 대구·경북지역 경기전망지수는 78.9로 한 달 만에 반등했으며 지역별로는 대구가 전월 대비 3.4포인트 상승한 80.4, 경북은 전월 대비 1.7포인트 하락한 76.8로 나타났다."
555,"원아, 초·중·고등학교 학생 중 백혈병, 심장병 등의 난치병을 앓던 116명의 학생들이 건강을 회복해 경북교육청은 난치병으로 고통 받는 아이들에게 삶의 희망을 가질 수 있도록 난치병 의료비 지원 사업에 많이 참여해 달라고 당부했다.",2001년에 시작된 경북교육청의 난치병 학생 돕기 사업으로 2018년까지 1천 249명의 학생들에게 100억원의 의료비를 지원하여 116명의 학생들이 건강을 회복하였다.
556,"키움과의 잠실 홈 2연전 첫 경기 선발 김선기(28)와의 승부가 중요한 가운데, LG는 13일 서울 잠실구장에서 키움과 경기를 치른다.","LG가 LG보다 앞선 팀들인 키움, 두산과의 대결을 앞두고 있으므로, 키움 첫 경기 선발인 김선기의 상대가 중요할 것으로 보인다."
557,"구는 낙태죄 처벌규정에 대해 헌법불합치 결정을 내렸으며, 이는 임신 22주 이후 2단계로 구분한 뒤 임신 22주 이내의 낙태까지 금지하고 처벌하는 것은 임신부의 자기결정권을 침해했다고 판단하여 위헌이 초래될 경우 법적공백을 우려해 2020년 말까지 개선 입법을 마련 할 시간적 여유를 주었다.",헌법재판소는 임신 22주 이내의 낙태까지 안된다고 처벌하는 것은 임신부의 자기결정권을 침해한다고 판단해 현행형법상 낙태죄 처벌규정에 대해 헌법불합치 결정을 내려 2020년 말까지 개선 입법을 마련 할 시간적 여유를 줬다.
558,"상공회의소와 충북도는 지난 10일부터 13일까지 베트남 하노이에 개최된 '2019 하노이 베트남 엑스포'에 도내 10개 수출유망기업을 파견해 총 152건 669만 달러 규모의 수출상담과 55만 달러의 수출계약 성과를 거뒀으며, 청주상공회의소 관계자는 ""고급화 전략과 가성비 제품이 아닌 브랜드 인지도와 품질, 디자인 경쟁력이 높은 프리미엄 제품을 준비해 경쟁력에서 우위를 점할 수 있다""고 말했다.",지난 10일부터 13일까지 베트남 하노이에서 개최된 '2019 하노이 베트남 엑스포'에 충북도 내 10개 수출유망기업이 참가하여 총 152건 669만 달러 규모의 수출상담과 55만 달러의 수출계약 성과를 거뒀다.
559,"삼성전자 부회장은 5일 일본의 수출 규제와 관련해 대응 방안에 나서며 긴급 대책 회의를 가졌는데, 이날 회의에는 김기남 DS부문장, 진교영 메모리사업부장, 강인엽 시스템LSI사업부장 등이 참석하였다.",한국을 화이트리스트 명단에서 제외하는 일본의 수출 규제 이후 이재용 삼성전자 부회장은 전자계열사 사장단을 소집해 긴급 대책 회의를 개최하여 이에 관련한 대응 방안에 나섰다.
560,"구는 장애가정 청소년들의 자산형성을 돕는 '두드림 U+요술통장' 신규 대상자 30명을 20일까지 모집한다고 1일 밝혔는데, 이 서비스는 2010년 출범해 매년 약 150여 명의 장애가정 청소년에게 장학금을 지급하는 사회공헌 활동으로 5년간 장애가정 청소년과 LG유플러스 임직원, LG유플러스가 함께 기금을 적립하고 이를 고등학교 졸업시점에 지원한다.","LG유플러스는 한국장애인재활협회와 함께 장애가정 청소년들의 자산형성을 돕는 두드림 U+요술통장 신규대상자 30명을 20일까지 모집한다고 1일 밝혔으며 이는 2010년 출범돼 매년 약150여명의 대상자에게 장학금을 지급하는 사회공헌 활동으로 5년간 장애가정 청소년과 LG유플러스 임직원, LG유플러스가 함께 기금을 적립하고 이를 고등학교 졸업시점에 지원한다."
561,그룹의 지하수 증산 허가 신청이 제주지방법원 제1행정부에 이어 지난달 14일 광주고등법원 제1행정부까지 한국공항의 손을 들어준 것에 승복한다는 의미로 제주도는 '지하수 개발·이용 변경허가신청 반려처분 취소' 소송에 대한 상고를 포기한다고 10일 밝혔다.,"제주도는 한진그룹 산하 한국공항(주)이 제기한 '지하수 개발·이용 변경허가신청 반려처분 취소' 소송에 대한 불복신청을 하지 않으며, 이는 지난 1월 23일 제주지방법원, 지난달 14일 광주고등법원까지 한국공항의 손을 들어준 것에 납득한다는 뜻으로 제주도는 상고를 해도 실제 이익이 없어 향후 대응 방안을 모색중이다."
562,와 바람으로 자연과 교감하며 자연을 거스르는 오픈워터 수영이 다음달 13일부터 19일 세계수영선수권대회 기간 중 6일간 여수엑스포해양공원에서 개최된다.,‘물속 마라톤’으로 불리는 오픈워터 수영이 다음달 13일부터 19일 세계수영선수권 대회 기간 중 6일간 여수시 덕충동 여수엑스포해양공원에서 개최된다.
563,"커피커피 코리아는 19일 전 세계적으로 극소량만 수확해 한정된 기간에만 경험할 수 있는 희소성과 특별함을 자랑하는 스페셜티 커피인 리저브가 전년 대비 70% 이상 판매 성장을 거두며, 올해 현재까지 누적 판매 600만잔을 넘어섰다고 밝혔다.","19일 스타벅스 코리아는 다양한 형태의 음료 출시를 통한 고객들의 스페셜티 커피 경험 증가로 프리미엄 스페셜티 커피 리저브가 누적 판매 600잔을 넘어서면서 전년 대비 70% 이상 판매 성장을 달성하였고, 스타벅스 리저브 바 매장 역시 증가하고 있다고 밝혔다."
564,"카드업계는 오는 25일 아이폰11 시리즈 국내 출시를 앞두고 이마트에서 애플 신제품을 구매하면 12개월 무이자 할부가 가능하며, 하이마트·하이마트 쇼핑몰·윌리스(신사, 송도점)·대화 컴퓨터·KMUG(가산점)에서도 50만원 이상 구매하면 12개월 무이자 할부 혜택을 제공한다.",KB국민카드는 11월 말까지 아이폰11 시리즈 국내 출시를 앞두고 카드사들이 할인 등 다양한 이벤트를 진행하고 신한카드는 이달 말까지 온라인 직영몰 '올댓쇼핑'에서 휴대폰을 구매·개통 후 신한카드로 통신요금 자동이체 고객에게 18만원 할인 혜택을 제공한다.
565,"현구는 22일 '담장 없는 개방형 녹지조성' 시범사업을 추진한다고 밝혔는데, 휀스, 생울타리로 둘러싸인 폐쇄적 설계를 주로 적용해 왔으며, 이에 김한섭 LH 공공주택본부장은 ""지역과 소통하는 개방형 설계를 통해 공공주택 이미지를 제고하도록 노력 하겠다""고 말했다.",22일 LH는 기존 공동주택의 폐쇄적인 설계에서 벗어나 지역 주민이 자유롭게 소통할 수 있도록 '담장 없는 개방형 녹지조성' 시범사업을 추진한다고 밝혔다.
566,"시는 상대동 모덕체육공원 내에 장애인들의 재활과 체육활동을 돕기 위한 ""장애인형 국민체육센터""를 건립하고 수중운동실 특화 프로그램을 운영할 계획이라고 밝혔다.","경상남도 진주시는 2019년도 장애인 생활 밀착형 국민 체육센터 공모사업에 응모, 선정되어 국비 40억 원을 확보하여 상대동 모덕체육공원에 '장애인형 국민체육센터'를 건립한다고 밝힌 가운데 스포츠 활동 사각지대에 놓인 장애인들의 체육활동이 활성화 돼 건강증진과 재활에 큰 도움을 줄 것으로 기대된다."
567,시는 다음달 8일까지 물가 관리를 위해 제수용품 등을 포함한 29개 품목을 중점관리품목으로 선정하고 지속해서 물가를 모니터링 할 계획이며 한국농수산식품유통공사는 농수축산물의 가격 안정을 위해 비축 농산물을 30% 이상 확대 방출할 계획이다.,전통시장과 대형마트 등 24곳을 대상으로 가격조사를 진행해 조사 결과를 대구시 홈페이지에 매일 공개하기로 결정했다.
568,"자왈 사유림 매수사업은 매해 목표와 달리 실적은 크게 낮아 올해 목표인 50ha를 매입할지 의문이고, 곶자왈 매입이 늦어지면서 십수년간 사유림 토지주들이 재산권 침해 등의 피해를 입고 있어 제주도는 올해 50억원의 예산을 투입해 50ha의 곶자왈 사유림 매입을 추진한다고 밝혔다.",제주도가 곶자왈 사유림 매수 사업을 진행하고 있지만 곶자왈 사유림 매수 금액은 토지주와 도간 금액 차이를 좁히지 못해 대부분 무산되는 상황으로 지가에 맞춰 예산을 확보하는데 어려움이 있어 매수 사업이 지지부진하다고 말하면서 최대한 사유림을 매입하도록 최선의 대책을 세우겠다고 말했다.
569,"현 연구원은 5일 펩트론이 암세포에서 과다하게 발현되는 뮤신1을 타깃으로 하는 표적항암 항체를 새로운 파이프라인으로 확보해 새로운 파이프라인으로 확보했다고 전하며, 현재 펩트론은 유방암 적응증을 개발 중에 있고 이미 동물실험에서도 유의미한 결과를 확인했다며 난치성 암을 치료할 수 있는 가능성이 확대되었다고 말했다.",토러스투자증권은 5일 펩트론을 표적항암항체 파이프라인이 추가되어 새로운 성장동력이 생겼다고 자평하였는데 이 증권사 나정환 연구원은 펠트론은 다양한 암세포에서 과도하게 발현되는 뮤신1을 타킷으로 하며 펠트론을 이용하면 치료가 어려운 암도 발견해 치료해낼 수 있다고 설명했다.
570,에 대한 구속 영장이 기각되어 핵심 피의자인 승리의 신병 확보에 실패하면서 경찰은 '용두사미'가 됐다는 비판을 피할 수 없게 됐다.,서울 강남 클럽 '버닝썬' 관련 사건의 주인공인 가수 승리의 신병확보 실패 및 경찰의 수사 부실로 피의자 승리에 대한 구속영장이 기각되었다.
571,"는 4.3 평화와 인권 강의를 실시하여 수강생 80%이상이 제주 4·3을 이해하는데 도움을 준 것으로 평가되는 가운데, 범국민위는 제주도 밖에서 이뤄진 강의가 역사의 재발 방지 및 전국화에 큰 역할을 했다고 평가했다.","(사)제주4.3 범국민위원회가 2018년 1월~2019년 1월 찾아가는 평화와 인권 교육에 수강생 2096명이 참여한 후 4·3 항쟁에 대한 이해를 도왔냐는 물음에 대해 83.8%가 '그렇다', '매우 그렇다' 등 긍정적으로 평가해 호평을 얻었다."
572,"와 초록우산어린이재단 광주지역본부·전남지역본부가 함께 한 ‘집다운 집으로’ 캠페인이 성황리에 마무리됐으며, 지난 13일 나주시 세지면에서 초록우산 어린이재단 전남본부장,후원자 등 50여명이 참석한 가운데 ‘천사보금자리’ 준공식을 가졌다.",광주일보와 초록우산어린이재단 광주지역본부·전남지역본부가 공동으로 진행한 ‘집다운 집으로’ 캠페인으로 나주시 세지면에 민우·민수 형제를 위한 ‘천사보금자리’ 준공식이 이루어졌다.
573,"자유한국당을 제외한 여야 4당의 패스트트랙 지정 과정에서 벌어진 논란이 다시 수면 위로 떠오르고 있으며, 당시 국회 사법개혁특별위원회 사·보임의 절차적 정당성 논란을 놓고 보수 야당이 불법이라고 주장하자, 국회 사무처는 다르지 않다는 입장을 고수하며 충돌했고, 이에 한국당 의원들은 패스트트랙 논란의 중심에 선 유 총장과 한공식 국회사무처 입법차장을 향해 비판을 쏟아냈다.","지난 25일 개최된 국회 운영위원회의 국회사무처 등에 대한 국감에서 빚어진, 패스트트랙 지정과정에서 문의장이 바른미래당 오원내대표의 사법개혁특별위원회 사·보임을 허가한 것이 법에 어긋난다는 야당의 주장에 대해 유사무총장은 ‘문제될 게 없다’고 답했다."
574,"금리스탁론이 최근 '3년 고정 월 0.3%' 및 '연 3.4%' 상품을 출시해 투자자들로부터 큰 인기를 얻고 있는 가운데 대출 금리를 대폭 인하한 스탁론이 출시되어 투자자들의 성향에 따른 다양한 상품을 보유, 최장 5년 동안 자유롭게 이용하며 마이너스 통장식으로 쓸 수 있다는 장점도 있다.","신한금융투자는 ""하반기 코스피 지수를 2000~2400선""으로 제시하며 코스피 상단은 10월 정도로 보는 이유는 11월 MSCI 신흥국지수에 중국 중형주 20% 확대 편입이 예정돼있기 때문이라며 투자금이 부족한 투자자들은 대출금리를 인하한 '골드스탁론'은 '연 3.4%' 상품을 출시해 큰 인기를 얻고 있다."
575,"성, 김혜성, 에릭남, 정하영 촬영감독이 아르헨티나 최남단에 위치한 우수아이아에서 펭귄 다큐멘터리를 촬영하는 모습을 담은 KBS 2TV '은밀하고 위대한 동물의 사생활' 2번째 시리즈 펭귄 편에서 오랜만의 예능 출연으로 반가움을 자아냈다.","지난 4일, 그동안 예능 프로그램에서 볼수 없었던 배우 김혜성이, 아르헨티나 최남단 펭귄 서식지에서 다큐멘터리를 촬영하는 여정을 담은 '동물의 사생활' 두번째 시리즈에 등장하여 문근영, 에릭남 등과 유쾌한 호흡을 보이는 장면들이 방송되자, 시청자들이 ""오랜만이다"",""반갑다"" 등 긍정적인 반응을 보이고 있다."
576,"·전남이 내년 상반기부터 대기오염물질 배출시설 관리 등이 변경·추가·강화될 예정인데, 환경부는 LPG 화물차 구입과 어린이 통학버스의 LPG 차량 전환 시 지원비 등을 투입하는 것을 고려중이다.","2020년 4월부터 대기오염이 극심한 지역을 ‘대기관리권역’으로 설정하는 특별법이 실행됨에 따라 광주·전남이 대기관리권역에 들면서 대기오염물질 다량 배출 사업장은 대기오염물질 총량관리제를 따라야 하며, 연도별 오염물질 배출허용총량이 할당되게 되었다."
